@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {1,0,2,3,4,5}
@data
0.496412,0.220491,0.776032,0.316598,0.919973,0.089145,0.279479,0.0,0.0,999
0.519133,0.404464,0.768012,0.334978,0.801622,0.092369,0.271238,0.0,0.0,999
0.19965,0.547373,0.374284,0.362223,0.817017,0.0,0.177913,0.0,0.0,2
0.847261,0.286361,0.0,0.217792,0.0,0.019135,1.0,0.0,0.476736,999
0.426602,0.308603,0.624353,0.340791,0.86381,0.088582,0.297948,0.03353,0.425907,999
0.445962,0.463718,0.800347,0.106225,0.727184,0.009333,0.311253,0.0,0.0,999
0.486638,0.385096,0.624771,0.294843,0.786585,0.085833,0.326493,0.0,0.0,999
0.362655,0.535267,0.0,0.705246,0.695953,0.01237,0.318986,0.185007,0.09631,999
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,999
0.616706,0.417846,0.836881,0.150769,0.646261,0.020472,0.420304,0.0,0.0,999
0.535015,0.397489,0.763113,0.44094,0.804271,0.094147,0.268431,0.0,0.332296,999
0.529479,0.454686,0.769156,0.425544,0.793505,0.097211,0.23253,0.0,0.0,3
0.585827,0.384837,0.808408,0.174263,0.691666,0.029852,0.402815,0.0,0.332732,999
0.584255,0.102349,0.0,0.476406,0.560152,0.126978,0.707716,0.0,0.663961,999
0.419383,0.392626,0.764496,0.34967,0.846275,0.05905,0.229676,0.0,0.0,999
0.487654,0.333677,0.775696,0.48082,0.878211,0.107866,0.228585,0.0,0.0,999
0.385864,0.610039,0.0,0.498986,0.687237,0.0,0.270773,0.47673,0.134995,999
0.486342,0.402825,0.779513,0.354946,0.82727,0.087477,0.239769,0.0,0.0,999
0.451995,0.333998,0.781576,0.401271,0.882554,0.101233,0.227693,0.0,0.0,999
0.583325,0.437853,0.741143,0.376413,0.729836,0.088152,0.326315,0.0,0.0,999
0.0,1.0,0.0,0.010405,0.531241,0.0,0.085032,0.0,0.0,999
0.470397,0.358887,0.79124,0.318344,0.836255,0.088873,0.265414,0.0,0.213651,999
0.438784,0.307055,0.759237,0.377213,0.898047,0.104295,0.236319,0.0,0.465393,999
0.480585,0.315453,0.765352,0.315618,0.847324,0.09985,0.291124,0.0,0.0,999
0.489898,0.364697,0.788884,0.373195,0.855724,0.095356,0.234874,0.0,0.0,999
0.44063,0.39666,0.732935,0.350444,0.832519,0.060711,0.248036,0.0,0.0,999
0.509619,0.474716,0.779866,0.137013,0.720806,0.025005,0.311403,0.04598,0.467235,999
0.444821,0.303865,0.749956,0.269825,0.864885,0.09178,0.285244,0.0,0.0,999
0.523922,0.405848,0.81485,0.299291,0.811083,0.089292,0.2527,0.0,0.0,999
0.488886,0.375983,0.768187,0.295053,0.820498,0.093687,0.274638,0.0,0.0,0
0.421327,0.27525,0.759326,0.322503,0.889303,0.09314,0.275548,0.0,0.116027,999
0.495895,0.397126,0.79915,0.232416,0.809315,0.089019,0.267564,0.027569,0.330733,999
0.451429,0.406898,0.789959,0.252207,0.823816,0.090285,0.243512,0.0,0.0,999
0.448841,0.372455,0.788361,0.365651,0.867934,0.104374,0.213478,0.0,0.0,999
0.433603,0.588811,0.0,0.727672,0.616454,0.0,0.357804,0.164724,0.0,999
0.505243,0.369638,0.780584,0.418361,0.820421,0.084469,0.271488,0.0,0.136402,999
0.842054,0.756316,0.498016,0.545417,0.412888,0.122045,0.414198,0.0,0.0,999
