@relation shape
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute class {0,1,2,3,4,5,6,7,8}
@data
57.5603983757,54.3184421286,21.8101624727,1.70316232884,21.0220076433,47.1967469279,77.9852190292,71.9588395125,77.7074606129,50.7703358329,44.7018160195,15.0367323511,18.8511174012,39.9151045835,85.557611243,86.0162375869,66.4897341294,0
61.7318607493,55.5738847864,20.5663487735,0.721816780338,24.5443069391,41.0595078639,73.3935977324,72.4296297684,77.4087804785,47.0844482403,52.2180554485,18.69484393,14.754094492,37.7813167029,84.0833952576,91.2716624506,70.7982340826,0
69.3265482119,63.1811126922,42.5172541987,17.5559429366,4.75553641727,34.7194058881,64.8941412539,72.2822347075,82.1507719879,58.1788908636,63.7275079672,28.5572928835,3.48695998317,26.3502970211,71.5812746523,82.5639952138,71.9859444105,0
63.797668247,53.8520731776,20.9223930638,0.0,22.7116704426,46.1459855286,73.7729637845,72.7285365845,83.0550896664,51.9850549565,43.5905805615,12.5787659702,20.9679473559,41.3743379998,83.0749270546,80.9588864021,71.1481973235,0
51.3960058706,50.0343296866,21.6189097794,1.61185909113,17.101622378,40.8886686507,71.6395984633,79.9344140519,85.1735685536,62.0486690863,47.4586500425,14.8841278488,22.1925141389,41.0153941022,86.1663644366,79.5443449529,60.1107370573,0
55.6340974946,39.350512843,7.8119122623,12.2013523215,28.499769324,50.9663067037,79.0324055846,70.751978114,77.252890011,48.5513024801,32.9967647714,19.8291023632,27.8536557812,43.4014303301,92.2122864378,81.0491211358,64.1694249634,0
62.9718984245,54.0063355335,20.6221697396,11.2189961882,29.5099936163,40.2874544749,69.0267655366,73.6632139629,80.4739974157,48.8802216557,45.7664447444,20.4878471079,10.4905713139,33.5315012869,82.661000788,98.8539081984,72.8956281431,0
58.5881782892,54.9399741739,22.2177626264,2.20933859262,20.7527410333,47.0317008099,77.9263507738,71.7548474592,77.3304581571,50.3935768579,44.7873589102,16.0478204616,18.1836181177,38.6508659196,86.0536393415,86.6809549381,67.4997642566,0
59.7734068407,55.1776178772,21.4526847587,0.728513745691,21.6944631798,47.6951817431,77.8360719986,64.768020721,78.0013891752,51.4588037802,47.1826959533,15.6765241664,17.090816128,39.0595183425,84.9610445939,88.7453020133,68.794445429,0
58.8547055349,56.0697794864,24.0955327139,2.88516640147,18.999164797,45.2544548303,75.6360846116,72.340953698,77.9732448391,51.9215097617,48.5578549962,18.1895941949,15.6912473954,36.2045443234,79.0008290489,93.8526587179,67.7345443745,0
52.4909908943,50.035751905,23.3456121733,14.3941680009,18.7128788158,48.380292026,79.9763337885,74.2758321258,81.6982667076,52.9886932183,41.438522814,10.608991688,19.2481251941,38.1735230174,83.8057767777,83.2887225049,61.7461837187,0
64.8158974484,58.516206705,14.4758185013,2.02339689293,20.9267404448,45.0753558626,76.2792485355,69.1317509123,73.1183130219,46.6816728121,44.6126740605,25.1625709616,16.6353024477,40.741866075,88.6007796292,90.491347426,73.5780957943,0
58.6481350291,51.9266386303,16.811727965,0.874126337706,26.5418036357,52.1654281258,81.5901585221,61.5123054704,77.674711276,50.1929406456,42.737927174,11.710769242,21.4811571985,44.4980555185,94.9115804348,80.6554844591,67.6771458289,0
76.2478674848,69.029736603,59.1078846759,93.4683963635,42.2987497778,10.7586125237,18.3899825363,53.3786775698,73.6566845103,50.7066237751,69.5791633218,73.9068499099,34.444514712,4.56660664937,8.41603093153,51.7023410937,74.6718511017,1
79.9664914703,65.3327980132,52.7935719465,88.0893926138,50.5574031817,12.5114131341,18.6249533152,56.9501542719,73.4855114631,46.052120494,63.3681479745,76.9149525568,36.803862969,6.61841307918,4.54826168059,50.5509771761,78.1534274232,1
74.515828197,68.2780898585,57.8384140143,90.865669246,46.6822868967,12.7718178361,19.1706439072,70.999942783,63.4748514727,50.7671573263,78.5660614158,60.9836361184,30.2906874207,2.28033815642,7.94080632841,51.8136044903,73.0470581872,1
77.7619910233,69.4665847626,58.8434702562,92.9445864272,41.1214236731,11.3970452334,19.614775628,52.6411255162,72.7837866345,50.3270062324,69.9612654991,74.3531008362,34.3843079689,3.40853814218,8.05399653632,52.4518745895,76.1193680563,1
68.5865756501,63.0951509016,51.5906299035,78.5176857928,53.3068131084,22.5600417601,4.6839492216,44.7898865961,80.5324340222,56.564130817,71.4635239331,73.7359417078,37.4017607494,0.0,11.5007503771,54.1571787816,67.930666694,1
72.7137564516,72.1156176773,63.4158070344,87.8705582959,38.6745552583,8.79346185023,20.5362115107,53.0027597193,72.530848708,54.3758207307,75.0123997313,65.9642593895,32.1934442403,2.06454059499,12.7373499397,54.5079352447,71.4143224882,1
84.2249383123,55.9550932227,50.8921148252,97.8976655375,46.5652954622,12.5042278054,16.2865011892,52.8882412028,75.4097608534,50.9781572909,69.9917709357,75.8285917769,34.8502376587,3.65223017373,11.0491493837,55.5969181253,82.2441654302,1
74.6273159768,67.633329486,57.5265155325,90.4641371171,45.9438563199,12.0014897651,14.3503561972,49.2684875606,79.6296326894,53.1415875592,67.8140560894,73.9853355213,37.5182581107,4.58591962183,7.58272244837,51.7404525366,73.1407655648,1
79.3490043671,73.1831812608,46.7225888146,93.2454814046,37.6552835377,10.348656482,22.0701986842,56.845407524,71.3366915372,49.8406267933,69.9970912357,71.5649515703,32.9835908988,2.8255363523,11.3772217122,54.3196396728,77.7286177316,1
77.4818904615,69.5423961281,59.5189999227,94.5068826713,42.3334046079,10.5460044181,20.1048964765,55.2958052143,73.8086932394,44.5460725928,65.9617097632,75.7860716669,36.1272241839,5.68987048403,7.83695958932,52.1243766247,75.8157650392,1
75.0399301534,68.9620021364,59.6098366338,94.0543174861,43.9232178016,12.7657653768,3.53591779381,43.6590746014,82.6868574985,53.7740069808,65.621546185,70.4947848719,42.6902516284,15.2936628391,4.76187798778,51.250235932,73.5298090539,1
71.5097996507,64.8150256286,54.419543838,85.5372742838,50.9378846088,15.7595488193,15.010563518,55.1521948564,72.0885677019,52.4219208975,73.0879218656,74.4791043954,34.0955428876,1.40850504358,5.99259887761,51.2834563347,70.1550943227,1
88.7131290791,64.05076421,36.7525265932,35.000865037,48.2285506792,48.7767056638,30.299853728,22.1032306229,41.5197022078,20.1617703161,14.7663613644,42.5969765226,54.7058766602,64.1580422615,87.0511149858,80.0542653595,87.2671226816,2
89.7017347924,54.4084270311,22.130532546,36.5737294048,44.3651643882,58.3800331444,29.6875451424,22.8038608732,52.7643355698,9.15444383493,30.4779269289,46.3998501015,44.9962988634,62.1740409143,95.9824143788,84.2272193058,88.2711183319,2
92.1226912169,62.638689762,39.5552393283,34.0847608358,48.4929038269,47.5437745956,17.6843643454,32.3419233421,45.680858952,25.7083627591,9.86006037968,41.4521721534,49.4512696382,64.4772248791,86.9593876737,79.8008706515,89.6897084007,2
13.1040620966,29.3652645628,54.2610102193,82.9721653731,79.0929924523,64.467709175,55.9319975003,67.8809095715,78.3813736888,54.5676306413,33.823713864,0.0,25.3934660033,25.0575573015,22.0265418689,55.3715592048,17.9993674106,2
85.9568129641,68.0690473074,48.4129667503,52.3495819744,39.2464610258,39.9569889374,10.6575378339,34.1850503135,40.7168080715,11.4550423682,15.5404244827,51.2280928987,61.7363492144,71.0935677614,76.7546252894,70.9478228824,83.480686919,2
82.1455062784,67.9158480519,40.1707672304,41.6119798899,49.1408357471,42.9480735074,31.7464463558,22.5474924695,34.2202094828,26.8117686616,11.4063202207,33.5551581454,56.0030203613,66.5919800207,85.9653915442,79.439819375,81.2417539666,2
82.4703987835,74.3012506381,43.8575371636,54.607916364,27.859361191,49.9575501273,26.2029858563,13.5830148944,41.8942102882,7.07827297178,20.4475144546,50.6472223986,58.9687501096,66.9469185376,82.2841911127,70.0314179606,78.9879697186,2
47.416928607,39.7696424546,29.3878445221,55.8377555991,69.2011806275,60.0245486491,71.8548232374,87.68234203,77.1138738865,55.8188915416,39.7758218207,4.48611741049,19.9461298971,45.8524750338,18.8491383918,29.340040451,50.1411883678,2
82.5972452644,60.922270189,36.2192912292,47.2794283897,38.9882981777,54.0458684948,17.9596204056,33.1549208041,37.6761242225,4.82093919164,31.3386022418,57.6241396928,56.8696165458,71.0203662567,85.0272042425,72.8522638923,79.0895470446,2
18.3236113084,44.5007135105,51.8323425034,73.407976949,78.5284086813,66.0648571051,64.737354164,75.7215062183,75.7720011905,51.4845408239,30.6425248999,0.949630164525,30.3518238322,24.5521083165,20.8990259802,50.6278755418,22.9288831364,2
86.9370112703,62.1080012177,37.9922355676,54.7011607081,4.40120149603,59.7542258858,58.1044283322,48.3530842776,4.33500858001,34.1974435942,82.5980700278,84.0432333784,72.2207105429,27.0061605334,10.6416399077,31.4654782909,75.3609432028,2
61.8390057996,76.4321384169,66.288570465,66.6502448119,16.1356923662,42.7800256842,57.1792579369,34.9630599944,0.0,47.9838426959,90.5335989097,83.972324842,53.2497642163,20.2619138548,10.7549508095,27.7441808253,57.0082566247,2
84.9431972268,72.5892058584,53.0835680034,47.2223822069,28.7868455609,49.1505861109,35.9225110889,14.0459735855,39.179561557,6.84344829835,27.6737212604,60.0615360002,68.8404978779,64.120369589,65.6091115954,63.7816567226,79.8761194369,2
71.3775896977,23.4244737753,17.4058368205,88.2299640674,73.1425494974,29.6139961727,20.8302541567,72.6321033614,79.1257448749,34.3789698386,31.8034634485,72.9713313764,65.8036519642,28.6449741543,19.2801596149,78.7710480011,65.1918663744,3
60.9569268373,37.7614193058,0.0,62.9147326343,65.9522307464,48.1880743097,1.91572408185,48.1155361048,77.5073189664,52.6642671783,23.1420985847,56.2164545279,65.555029547,39.2701570021,9.70228570273,63.5509376135,66.2724092001,3
72.5904258621,13.1021169829,65.8238443735,23.7430727068,74.1680418191,19.1676477525,86.8498840213,9.70042256105,86.5253388033,19.7608916314,93.7686439924,11.2196511906,71.7112527153,9.66265999711,94.3295653406,4.99390009953,74.413814394,3
65.0530792577,21.5814327688,20.061264584,86.5815206301,68.6968881602,27.8779370634,19.2329789935,69.1456865411,81.4266969161,32.9962797057,29.0830763404,67.6049993903,68.033303691,29.9186633582,15.4180982991,73.0298399161,68.593443086,3
