@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {1,0,3,4,5,2}
@data
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,3
0.486342,0.402825,0.779513,0.354946,0.82727,0.087477,0.239769,0.0,0.0,3
0.499565,0.423993,0.778626,0.313808,0.795349,0.087625,0.26179,0.0,0.0,1
0.421327,0.27525,0.759326,0.322503,0.889303,0.09314,0.275548,0.0,0.116027,0
0.505243,0.369638,0.780584,0.418361,0.820421,0.084469,0.271488,0.0,0.136402,0
0.62947,0.594943,0.848993,0.054587,0.554525,0.017343,0.380417,0.0,0.0,0
0.559207,0.408891,0.736888,0.297096,0.743897,0.094188,0.337662,0.0,0.215108,0
0.480784,0.313926,0.754423,0.267921,0.84501,0.096739,0.298404,0.0,0.583109,0
0.691802,0.601339,0.851353,0.149311,0.531351,0.0,0.396119,0.0,0.0,0
0.62947,0.594943,0.848993,0.054587,0.554525,0.017343,0.380417,0.0,0.0,0
0.485194,0.338403,0.765531,0.29781,0.852132,0.093631,0.268776,0.0,0.0,0
0.506957,0.437101,0.770133,0.367856,0.802942,0.104882,0.239511,0.0,0.195006,3
0.608561,0.473263,0.747427,0.404715,0.714855,0.089948,0.311933,0.0,0.176921,1
0.479018,0.434006,0.631061,0.267814,0.75563,0.08579,0.322488,0.0,0.0,0
0.450524,0.550247,0.0,0.534201,0.527567,0.0,0.485953,0.0,0.0,2
0.475449,0.349179,0.778877,0.396366,0.868234,0.099892,0.232863,0.0,0.408312,3
0.479046,0.426726,0.770035,0.256084,0.79111,0.078037,0.268879,0.0,0.0,0
