@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {0,2,3,4,6,7,8,10,5,9,1}
@data
0.197774,0.356802,0.547808,0.804644,0.457891,0.748755,0.370613,0.554761,0.360922,0.195058,0
0.268757,0.618216,0.383292,0.736656,0.530596,0.681646,0.330855,0.586876,0.548106,0.306337,9
0.22296,0.592902,0.418976,0.523114,0.31885,0.709122,0.360915,0.706684,0.661287,0.338644,8
0.516302,0.715116,0.207657,0.678789,0.242832,0.607695,0.252913,0.506917,0.506707,0.168591,3
0.369393,0.894102,0.527809,0.322281,0.329991,0.26701,0.398839,0.537277,0.879538,0.349439,6
0.044617,0.350775,0.887002,0.565662,0.712929,0.591371,0.681792,0.346665,0.354584,0.274279,0
0.169629,0.773691,0.7757,0.381326,0.260415,0.381177,0.519462,0.468372,0.626521,0.656057,8
0.324977,0.864355,0.777893,0.207922,0.256716,0.286573,0.650954,0.633829,0.513499,0.591907,7
0.289304,0.414562,0.28302,0.007247,0.318577,0.731064,0.604678,0.792885,0.52034,0.39328,2
0.276558,0.639599,0.506585,0.811335,0.167822,0.270103,0.594545,0.633328,0.789013,0.638628,8
0.71534,0.519438,0.138863,0.689993,0.331745,0.881985,0.41204,0.850685,0.342257,0.443015,2
0.358903,0.582733,0.434163,0.842625,0.250078,0.606129,0.333042,0.718476,0.711571,0.194287,10
0.169969,0.701586,0.658701,0.687271,0.369715,0.348678,0.630372,0.375265,0.874422,0.561837,9
0.972467,0.219225,0.041194,0.586723,0.404479,0.9429,0.667104,0.820252,0.155588,0.215273,0
0.305564,0.62915,0.238189,0.38937,0.801259,0.40513,0.69985,0.597214,0.400203,0.081049,2
0.686665,0.150024,0.079846,0.434644,0.486225,0.886535,0.750149,0.93456,0.644874,0.244957,0
0.26922,0.810324,0.766294,0.379484,0.274122,0.34931,0.504354,0.647835,0.777617,0.20101,5
0.307454,0.854611,0.483454,0.271436,0.637183,0.25899,0.530895,0.432082,0.61599,0.08761,3
0.122841,0.534378,0.764957,0.454289,0.128591,0.583695,0.429288,0.673615,0.763404,0.563054,10
0.309123,0.520071,0.901917,0.824108,0.190805,0.28481,0.043268,0.577689,0.833103,0.794809,7
0.064711,0.536975,0.647468,0.183503,0.561894,0.389373,0.675833,0.700928,0.228787,0.378992,10
0.209178,0.079263,0.818536,0.789782,0.709541,0.70667,0.259304,0.220384,0.501587,0.686913,0
0.183659,0.100914,0.845151,0.773125,0.685153,0.697077,0.256341,0.222222,0.495094,0.670881,0
0.099359,0.586927,0.549904,0.450867,0.553027,0.48197,0.669112,0.396501,0.153999,0.440598,5
0.087083,0.564053,0.619507,0.298891,0.552995,0.310904,0.687871,0.604394,0.111156,0.457142,10
0.095664,0.421339,0.878331,0.769491,0.716892,0.151598,0.192986,0.32191,0.381611,0.62501,1
0.077136,0.568778,0.686074,0.35294,0.559023,0.224988,0.67051,0.602188,0.139947,0.340228,10
0.188038,0.631224,0.515904,0.509788,0.287366,0.527288,0.413449,0.738977,0.425201,0.190628,5
0.105429,0.305838,0.706831,0.662019,0.788595,0.471801,0.680383,0.059671,0.24524,0.441088,0
0.235265,0.387348,0.544192,0.80118,0.705223,0.682664,0.508971,0.514964,0.139987,0.309361,1
0.153495,0.562022,0.548444,0.723086,0.499034,0.576406,0.313951,0.725563,0.558156,0.340243,8
0.202447,0.596247,0.443193,0.655017,0.355105,0.467216,0.592334,0.641919,0.623409,0.017704,10
0.455044,0.930495,0.485426,0.438064,0.453487,0.08787,0.617935,0.337975,0.299314,0.464467,3
0.451118,0.815172,0.83002,0.411425,0.100747,0.181449,0.391152,0.839504,0.543542,0.188808,6
0.302492,0.847178,0.525924,0.126956,0.485136,0.382993,0.687147,0.545111,0.457189,0.255197,7
0.417728,0.817813,0.748006,0.365896,0.106008,0.23599,0.500942,0.803233,0.403469,0.207334,6
0.158917,0.680701,0.613401,0.175033,0.731096,0.446265,0.48191,0.536782,0.20873,0.532562,8
0.060279,0.502757,0.72196,0.682132,0.576967,0.101382,0.306337,0.307038,0.513257,0.8437,2
0.338354,0.872459,0.551457,0.154216,0.645499,0.385724,0.495319,0.431878,0.265342,0.461409,8
0.137222,0.531773,0.790092,0.779857,0.639224,0.138145,0.302284,0.246749,0.419565,0.821396,1
0.102452,0.612589,0.381674,0.494299,0.526124,0.371839,0.59348,0.374713,0.442964,0.782627,5
0.310359,0.548045,0.907535,0.84438,0.239014,0.365507,0.050933,0.479899,0.740547,0.864728,6
0.480297,0.931967,0.561994,0.416243,0.237743,0.28805,0.463415,0.728955,0.703258,0.32894,4
0.360966,0.831482,0.75288,0.302266,0.140787,0.325319,0.38668,0.713011,0.719459,0.704698,7
0.231338,0.700589,0.792928,0.452933,0.131467,0.549362,0.515483,0.633739,0.728542,0.280018,5
0.094866,0.421127,0.869349,0.792788,0.39354,0.435303,0.366903,0.302104,0.437676,0.816561,9
0.310108,0.835675,0.7283,0.351001,0.240052,0.235434,0.26227,0.599642,0.719822,0.738821,7
0.092391,0.586532,0.432957,0.311469,0.58562,0.455331,0.14606,0.566685,0.535972,0.240895,3
0.259817,0.782579,0.7315,0.550497,0.267056,0.317368,0.292452,0.65473,0.806558,0.36068,4
0.343159,0.900169,0.612192,0.363624,0.242685,0.325448,0.568204,0.522327,0.729021,0.437709,7
0.352981,0.29472,0.367867,0.770392,0.567505,0.839813,0.547281,0.656026,0.23586,0.273324,0
0.156554,0.518157,0.515979,0.750906,0.51036,0.580007,0.469246,0.520545,0.352883,0.128502,1
0.437926,0.871733,0.336409,0.278379,0.395337,0.460616,0.579555,0.574669,0.356458,0.284399,6
0.158075,0.611216,0.550148,0.717525,0.529993,0.499898,0.481738,0.437556,0.247215,0.286771,1
0.486036,0.904366,0.424427,0.126255,0.56707,0.596074,0.432215,0.467919,0.674831,0.184572,5
0.408214,0.804567,0.258843,0.396803,0.591564,0.307303,0.501653,0.70363,0.466953,0.13804,3
0.454067,0.888488,0.814164,0.199598,0.155292,0.463599,0.695497,0.588873,0.726595,0.296171,6
0.38456,0.849735,0.726512,0.201958,0.219299,0.399677,0.48816,0.829625,0.614816,0.428203,7
0.172477,0.781367,0.599416,0.460878,0.405948,0.43543,0.508677,0.500523,0.76465,0.357971,9
0.272656,0.808939,0.801918,0.290487,0.222308,0.311815,0.41008,0.721326,0.704666,0.464468,7
0.211518,0.799861,0.623689,0.411522,0.300919,0.336448,0.388653,0.448488,0.753842,0.215217,4
0.161073,0.69902,0.557729,0.556438,0.652276,0.38607,0.529452,0.492139,0.524057,0.050089,10
0.387805,0.925468,0.516628,0.311898,0.388537,0.444674,0.568799,0.442939,0.482775,0.279631,8
0.152823,0.240987,0.762817,0.776539,0.764023,0.651423,0.172141,0.202974,0.54516,0.671414,0
0.325672,0.901649,0.576545,0.392491,0.376646,0.411167,0.564625,0.437661,0.412354,0.431309,5
0.294914,0.093466,0.604222,0.843644,0.73917,0.739482,0.230217,0.097207,0.497481,0.659829,0
0.184066,0.646867,0.636149,0.792074,0.518323,0.232886,0.413109,0.249219,0.477414,0.845713,2
0.561061,0.951475,0.379731,0.189903,0.524527,0.492409,0.690641,0.365684,0.346124,0.552944,6
0.076775,0.455568,0.968791,0.759559,0.591265,0.191296,0.300549,0.428497,0.512295,0.70691,0
0.122174,0.727653,0.597342,0.525738,0.579297,0.390469,0.332725,0.34378,0.420867,0.575823,8
0.152942,0.653152,0.757454,0.696551,0.63754,0.234333,0.409483,0.229673,0.418582,0.802924,1
0.229581,0.719936,0.652175,0.718907,0.778459,0.269138,0.280491,0.269831,0.36355,0.437785,9
0.379793,0.868634,0.484034,0.228391,0.384386,0.557892,0.652502,0.548364,0.376051,0.493492,6
0.212566,0.605159,0.727196,0.750246,0.776569,0.519901,0.360065,0.338402,0.265846,0.706486,1
0.426658,0.891507,0.406373,0.347352,0.38544,0.450859,0.598816,0.296266,0.387736,0.738396,5
0.165371,0.502425,0.734376,0.731861,0.766177,0.561735,0.455434,0.42832,0.190585,0.669641,1
0.388212,0.856285,0.401103,0.350488,0.54704,0.473026,0.541674,0.283729,0.321986,0.758759,5
0.242993,0.777286,0.517065,0.415759,0.646653,0.440006,0.406641,0.437605,0.267212,0.716171,10
