@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {2,3,1,0,4,5}
@data
0.19965,0.547373,0.374284,0.362223,0.817017,0.0,0.177913,0.0,0.0,2
0.486638,0.385096,0.624771,0.294843,0.786585,0.085833,0.326493,0.0,0.0,0
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,3
0.544096,0.451739,0.799254,0.37537,0.789358,0.103659,0.237397,0.0,0.0,3
0.505243,0.369638,0.780584,0.418361,0.820421,0.084469,0.271488,0.0,0.136402,0
0.507799,0.335328,0.78289,0.358601,0.840376,0.08448,0.278815,0.0,0.370283,0
0.454924,0.34076,0.755773,0.345002,0.863945,0.068576,0.253412,0.0,0.0,3
0.354991,0.269955,0.600091,0.157679,0.853734,0.053984,0.348136,0.0,0.384278,3
0.36596,0.673321,0.0,0.583911,0.626929,0.0,0.2867,0.203168,0.0,4
0.214517,0.427859,0.0,0.075956,0.649373,0.0,0.475558,0.0,0.0,3
0.376755,0.245856,0.590578,0.294215,0.89386,0.086573,0.317929,0.0,0.462197,0
0.479382,0.37862,0.775102,0.375849,0.847136,0.106221,0.235251,0.0,0.175132,3
0.601346,0.516086,0.505909,0.343287,0.625343,0.07713,0.404462,0.0,0.333345,3
0.369306,0.657244,0.0,0.616709,0.633247,0.0,0.291479,0.194149,0.173398,4
0.506957,0.437101,0.770133,0.367856,0.802942,0.104882,0.239511,0.0,0.195006,3
0.480758,0.307063,0.778631,0.312678,0.845874,0.088939,0.297517,0.0,0.0,0
