@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {0,1,3,4,5,2}
@data
0.519133,0.404464,0.768012,0.334978,0.801622,0.092369,0.271238,0.0,0.0,0
0.438784,0.307055,0.759237,0.377213,0.898047,0.104295,0.236319,0.0,0.465393,0
0.492574,0.251394,0.599112,0.399881,0.861116,0.109377,0.341942,0.0,0.0,3
0.919403,0.634166,0.613696,1.0,0.718643,0.272907,0.059723,0.700975,0.0,5
0.523922,0.405848,0.81485,0.299291,0.811083,0.089292,0.2527,0.0,0.0,0
0.555772,0.445862,0.861,0.312192,0.768429,0.080078,0.259859,0.0,0.0,3
0.62947,0.594943,0.848993,0.054587,0.554525,0.017343,0.380417,0.0,0.0,0
0.565682,0.418627,0.86407,0.33663,0.78329,0.086444,0.263328,0.0,0.195791,3
0.47029,0.324265,0.804377,0.291489,0.846706,0.093544,0.279774,0.0,0.0,0
0.660558,0.622391,0.869643,0.16394,0.531825,0.0,0.375995,0.0,0.0,1
0.57363,0.302251,0.0,0.113141,0.301706,0.009378,0.808936,0.0,0.0,3
0.306407,0.644273,0.0,0.624883,0.675847,0.0,0.254602,0.169013,0.0,4
0.494218,0.517355,0.792897,0.319192,0.763403,0.074997,0.215563,0.0,0.0,0
0.576529,0.534361,0.826755,0.267661,0.660913,0.009434,0.316317,0.0,0.0,0
0.376755,0.245856,0.590578,0.294215,0.89386,0.086573,0.317929,0.0,0.462197,0
0.819126,0.555552,0.709424,0.114518,0.377592,0.012781,0.58304,0.0,0.0,3
0.317795,0.305727,0.0,0.451319,0.784211,0.14926,0.412813,0.0,0.0,5
0.695235,0.563455,0.824639,0.127539,0.555585,0.003162,0.4057,0.0,0.196956,0
0.424035,0.502912,0.389965,0.444816,0.751485,0.0,0.287214,0.231676,0.0,4
0.692449,0.635301,0.860515,0.182721,0.55101,0.023784,0.346901,0.0,0.0,0
0.507912,0.397575,0.742619,0.265599,0.781846,0.089104,0.306207,0.0,0.311576,0
0.485919,0.548648,0.481699,0.40815,0.656716,0.0,0.348888,0.0,0.0,2
