@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {0,2,4,5,10,1,6,8,9,3,7}
@data
0.240118,0.717258,0.601006,0.603812,0.0712,0.312788,0.696533,0.479958,0.690578,0.465999,6
0.249909,0.687556,0.704341,0.638361,0.045917,0.411175,0.472305,0.595653,0.740442,0.383023,7
0.399184,0.923787,0.457971,0.224842,0.46807,0.202798,0.529337,0.576289,0.748556,0.386706,6
0.207027,0.792147,0.727811,0.412451,0.288736,0.430255,0.510909,0.461247,0.737118,0.706799,8
0.264914,0.478057,0.22403,0.137033,0.529322,0.702007,0.581522,0.72521,0.458486,0.249401,2
0.068844,0.597015,0.79662,0.286373,0.303931,0.6223,0.639472,0.351166,0.507544,0.5004,10
0.203607,0.425055,0.268723,0.203416,0.485768,0.74375,0.562169,0.651657,0.420074,0.254673,2
0.364501,0.895381,0.718683,0.181457,0.279877,0.354189,0.682806,0.606255,0.522748,0.58185,7
0.135596,0.697292,0.709434,0.497573,0.309828,0.606368,0.499008,0.420475,0.65432,0.542751,9
0.365991,0.278542,0.300359,0.260965,0.44545,0.945182,0.750273,0.783423,0.614826,0.320157,1
0.132955,0.763497,0.705946,0.426152,0.394948,0.469466,0.550215,0.421779,0.614867,0.584285,9
0.618106,0.494868,0.207874,0.736887,0.390183,0.893042,0.410131,0.815818,0.31996,0.43975,2
0.613156,0.777504,0.33937,0.744358,0.225229,0.664606,0.474533,0.766424,0.410248,0.470225,3
0.174454,0.679343,0.609553,0.631375,0.272638,0.41715,0.64415,0.457885,0.907621,0.48011,9
0.543435,0.780797,0.558038,0.808968,0.151939,0.47182,0.386586,0.851887,0.487528,0.598285,5
0.262634,0.619868,0.559041,0.936357,0.235918,0.371835,0.484575,0.56802,0.724082,0.468968,8
0.169969,0.701586,0.658701,0.687271,0.369715,0.348678,0.630372,0.375265,0.874422,0.561837,9
0.525865,0.718168,0.635441,0.928192,0.158862,0.382694,0.240005,0.83065,0.641951,0.631627,4
0.475259,0.678983,0.649618,0.887649,0.172982,0.317587,0.267653,0.881932,0.628702,0.742254,6
0.330906,0.868548,0.464143,0.31899,0.574403,0.317509,0.533013,0.395479,0.64791,0.076888,3
0.264793,0.726508,0.801571,0.43268,0.205952,0.302519,0.452742,0.748608,0.862561,0.181499,5
0.27645,0.506618,0.949389,0.778497,0.342376,0.302862,0.0,0.436302,0.905528,0.832493,6
0.263926,0.540098,0.2769,0.480517,0.627031,0.656065,0.561054,0.702092,0.350984,0.171571,2
