@relation pendigits16
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
0.0,56.84095042964415,32.176842942334424,68.23259005804722,72.96086097672129,90.30116926482714,100.0,100.0,75.86125914349009,75.22393125078122,50.45846964062562,50.599670722714826,28.518128312057705,25.583256543106256,16.274788293110774,0.0,1
91.0372070889675,73.25983829089667,54.700479533104094,100.00000000000001,0.0,86.4201938534666,22.962912643769478,58.64213316516544,81.40088671623981,67.01215255633599,100.0,39.050084611483015,79.88318370748203,4.415829155728412,20.398556220526373,0.0,9
98.72361420073672,79.85020990854935,63.68917239571112,100.0,25.34961901178076,76.10781800876049,79.55902070778961,67.77931169412429,100.0,62.530356622998774,96.96502020270887,23.58449762929575,54.27547458630484,0.0,0.0,15.48670463246382,9
23.509784596348524,65.96614173094534,43.44027780603731,100.00000000000001,58.813474370872335,65.18061706686021,34.29969378709907,28.41424860861649,0.0,1.540407429051053,15.766873600988811,11.133814519690594,57.69701202512268,0.0,100.00000000000001,1.2072725245496496,2
45.34404967048778,100.00000000000001,10.207093666687662,83.49534236937275,34.4062375980329,64.50597473082422,100.0,77.16539686412497,70.37700944413177,82.30576723958458,48.953324898283846,54.571722459450385,22.654391940173685,27.45718750793608,0.0,0.0,4
62.45511486971176,100.00000000000001,40.46193472130854,73.71647078228712,69.35115745007283,62.83049010199142,100.0,77.45384972787176,78.2448478400084,74.37215924238201,54.757531758064694,48.5075418117527,29.3579700429222,23.36603283717284,0.0,0.0,4
37.00074326541366,90.98861906500575,83.75262070446487,100.0,100.0,96.07218352486981,51.89051386543537,86.90092589881486,32.35601320690995,57.5046719772994,74.40908564110411,37.92929170036722,40.774489605400234,1.2652721213828748,0.0,0.0,5
25.657658313359274,78.36826787292422,69.12977758133351,100.0,92.1903174762326,85.11373488607308,57.056473669935755,56.01643850189419,90.68888294229471,41.92665567056081,100.0,14.149919640517759,51.60728247833443,0.0,0.0,1.5353562225008457,3
3.4494282050322975,95.34554035642137,52.98264347873103,99.99999999999999,80.20635665348809,67.8408770497615,82.69695787883258,27.772857734821596,71.82298619705551,0.0,100.0,33.5974420832662,51.279085195099064,41.03053235497921,0.0,42.30891351459848,7
7.191341761733114,99.99999999999999,0.0,55.98765103296661,51.184381651771,37.03808116703166,39.18050294680687,0.0,9.319400840094758,14.831206726705522,6.1384862250960435,62.48636259529434,41.894967948562346,92.35188426629502,100.0,96.2822962918078,5
