@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {0,1,2,3,5,4}
@data
0.426602,0.308603,0.624353,0.340791,0.86381,0.088582,0.297948,0.03353,0.425907,3
0.430381,0.302846,0.72988,0.355875,0.895808,0.104176,0.248962,0.0,0.0,3
0.509619,0.474716,0.779866,0.137013,0.720806,0.025005,0.311403,0.04598,0.467235,1
0.444821,0.303865,0.749956,0.269825,0.864885,0.09178,0.285244,0.0,0.0,0
0.919403,0.634166,0.613696,1.0,0.718643,0.272907,0.059723,0.700975,0.0,5
0.495895,0.397126,0.79915,0.232416,0.809315,0.089019,0.267564,0.027569,0.330733,3
0.842054,0.756316,0.498016,0.545417,0.412888,0.122045,0.414198,0.0,0.0,4
0.555772,0.445862,0.861,0.312192,0.768429,0.080078,0.259859,0.0,0.0,3
0.645353,0.511184,0.827346,0.066753,0.575147,0.0142,0.425675,0.0,0.314464,0
0.559207,0.408891,0.736888,0.297096,0.743897,0.094188,0.337662,0.0,0.215108,0
0.478837,0.701692,0.171415,0.431566,0.498949,0.0,0.404881,0.0,0.0,2
0.468648,0.354955,0.777885,0.273548,0.832355,0.101324,0.276955,0.0,0.0,0
0.587968,0.397432,0.793055,0.183327,0.68737,0.036144,0.400262,0.0,0.313219,0
0.494218,0.517355,0.792897,0.319192,0.763403,0.074997,0.215563,0.0,0.0,0
0.529048,0.423905,0.804669,0.371667,0.809473,0.101933,0.236288,0.0,0.566528,3
0.803255,0.435965,0.0,0.848905,0.702087,1.0,0.156301,0.0,0.0,5
0.36596,0.673321,0.0,0.583911,0.626929,0.0,0.2867,0.203168,0.0,4
0.584236,0.47268,0.463087,0.414801,0.684636,0.083307,0.377764,0.083242,0.332868,3
0.819126,0.555552,0.709424,0.114518,0.377592,0.012781,0.58304,0.0,0.0,3
0.477104,0.559034,0.0,0.772746,0.651528,0.012492,0.336868,0.324647,0.0,4
0.462632,0.296836,0.781837,0.300154,0.858519,0.095035,0.290917,0.0,0.271708,0
0.5493,0.441723,0.0,0.385346,0.462426,0.050043,0.614514,0.0,0.0,5
0.463143,0.440154,0.821482,0.261477,0.80451,0.091932,0.231632,0.0,0.0,0
0.477715,0.420899,0.785803,0.381638,0.827727,0.095249,0.220537,0.0,0.0,3
0.499642,0.420955,0.848091,0.286389,0.804943,0.081259,0.241846,0.0,0.0,3
0.439325,0.0,0.0,0.134433,0.442051,0.0,0.843725,0.0,0.0,3
0.53694,0.344995,0.810984,0.284567,0.817382,0.097191,0.294851,0.0,0.683473,3
0.497393,0.355233,0.795818,0.289658,0.821513,0.087575,0.285747,0.0,0.0,3
0.424035,0.502912,0.389965,0.444816,0.751485,0.0,0.287214,0.231676,0.0,4
0.485194,0.338403,0.765531,0.29781,0.852132,0.093631,0.268776,0.0,0.0,0
0.384776,0.552856,0.0,0.528412,0.720315,0.0,0.279496,0.506952,0.0,4
0.516543,0.429553,0.0,0.331199,0.444779,0.051567,0.637122,0.0,0.0,5
0.450524,0.550247,0.0,0.534201,0.527567,0.0,0.485953,0.0,0.0,2
0.442821,0.277591,0.763555,0.469428,0.913724,0.098059,0.235352,0.0,0.174506,3
0.591708,0.475289,0.757518,0.370902,0.716276,0.091402,0.309022,0.0,0.0,1
0.573586,0.440639,0.760317,0.342854,0.760079,0.080197,0.29004,0.0,0.0,3
0.479046,0.426726,0.770035,0.256084,0.79111,0.078037,0.268879,0.0,0.0,0
0.440253,0.320077,0.775922,0.278584,0.869654,0.090184,0.262444,0.0,0.0,0
