@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {0,1,3,4,6,7,8,9,10,2,5}
@data
0.200734,0.365882,0.530475,0.825895,0.472526,0.712934,0.359006,0.55271,0.338092,0.194337,0
0.282307,0.618924,0.380561,0.739666,0.534818,0.670903,0.344032,0.587981,0.609799,0.206321,9
0.28843,0.666133,0.720954,0.752432,0.074143,0.410962,0.365118,0.655945,0.742857,0.383079,7
0.194842,0.349573,0.537931,0.828086,0.46556,0.727505,0.368758,0.563955,0.396403,0.185943,0
0.435893,0.759967,0.386407,0.613645,0.09065,0.605593,0.459988,0.440102,0.638766,0.211153,4
0.227633,0.629753,0.419725,0.503659,0.317864,0.713181,0.377094,0.65274,0.638021,0.351693,8
0.192334,0.344017,0.519264,0.825457,0.464854,0.730516,0.395622,0.563533,0.423014,0.181505,0
0.503729,0.722324,0.221843,0.65923,0.232898,0.612698,0.271314,0.4692,0.569031,0.141108,3
0.22296,0.592902,0.418976,0.523114,0.31885,0.709122,0.360915,0.706684,0.661287,0.338644,8
0.266414,0.614793,0.330427,0.747476,0.549637,0.634381,0.417167,0.519515,0.649693,0.243641,9
0.219926,0.562975,0.392647,0.527674,0.306395,0.704816,0.360591,0.734525,0.646946,0.406701,8
0.201601,0.329806,0.488022,0.83231,0.47624,0.720804,0.454201,0.542337,0.438986,0.128013,0
0.096151,0.671426,0.675574,0.45585,0.392517,0.570728,0.542462,0.462755,0.634598,0.692096,9
0.331255,0.878199,0.762452,0.176191,0.271518,0.33897,0.611423,0.594451,0.548454,0.616219,7
0.121544,0.69054,0.697042,0.488976,0.336586,0.598734,0.520207,0.411322,0.686497,0.544566,9
0.2192,0.795128,0.783069,0.448204,0.20112,0.405732,0.522703,0.458492,0.6254,0.605107,8
0.484118,0.934938,0.451583,0.270918,0.298779,0.490082,0.475234,0.467073,0.606255,0.185991,4
0.189631,0.759127,0.727255,0.298574,0.336938,0.334437,0.385262,0.417427,0.980506,0.447093,5
0.132955,0.763497,0.705946,0.426152,0.394948,0.469466,0.550215,0.421779,0.614867,0.584285,9
0.386361,0.912791,0.580844,0.269276,0.310017,0.270846,0.508259,0.480983,0.887364,0.35536,6
0.36777,0.905033,0.784757,0.206831,0.293178,0.269413,0.548334,0.602251,0.586067,0.67882,7
0.163775,0.78539,0.697175,0.347813,0.395737,0.492715,0.569435,0.466422,0.4931,0.561202,9
0.115713,0.708492,0.585087,0.240886,0.531509,0.515675,0.413871,0.48433,0.668609,0.214163,10
0.940501,0.41822,0.040901,0.444096,0.306339,0.973461,0.524623,0.933284,0.333181,0.454931,1
0.425252,0.858038,0.664475,0.669271,0.199204,0.207464,0.337909,0.71443,0.659478,0.441146,7
0.937522,0.217111,0.032676,0.6264,0.434076,0.944645,0.58947,0.691034,0.08381,0.257719,0
0.71534,0.519438,0.138863,0.689993,0.331745,0.881985,0.41204,0.850685,0.342257,0.443015,2
0.43627,0.66099,0.670253,0.94183,0.216779,0.293836,0.191215,0.785514,0.634482,0.731345,6
0.89033,0.211414,0.078102,0.664333,0.450994,0.952888,0.643008,0.695098,0.108207,0.2057,0
0.551205,0.746678,0.652388,0.881235,0.1517,0.371076,0.229352,0.857532,0.596265,0.668636,4
0.475259,0.678983,0.649618,0.887649,0.172982,0.317587,0.267653,0.881932,0.628702,0.742254,6
0.279812,0.651284,0.574137,0.793572,0.228089,0.538138,0.492466,0.625876,0.798541,0.261505,8
0.830193,0.361874,0.11092,0.621803,0.435255,0.961226,0.487109,0.997575,0.40399,0.430281,1
0.501059,0.710554,0.637331,0.842882,0.164045,0.313652,0.288251,0.904814,0.612482,0.762167,6
0.137693,0.669018,0.636838,0.652184,0.360981,0.319582,0.691472,0.404804,0.863837,0.605223,9
0.257122,0.835411,0.703352,0.361709,0.310192,0.31038,0.509364,0.640705,0.700498,0.260793,5
0.100174,0.536633,0.726789,0.439836,0.213246,0.536835,0.299476,0.724034,0.788364,0.519979,10
0.371807,0.843422,0.816448,0.330812,0.15932,0.32323,0.384318,0.740627,0.618489,0.274484,4
0.127437,0.557503,0.743634,0.429879,0.167947,0.561852,0.365132,0.719401,0.78242,0.539162,10
0.287414,0.690599,0.98312,0.481958,0.082668,0.198327,0.312582,0.722115,0.657338,0.493049,4
