@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {999,1,0,3,2,5,4}
@data
0.467651,0.321584,0.76888,0.24663,0.838799,0.099737,0.29834,0.0,0.0,999
0.496412,0.220491,0.776032,0.316598,0.919973,0.089145,0.279479,0.0,0.0,999
0.519133,0.404464,0.768012,0.334978,0.801622,0.092369,0.271238,0.0,0.0,999
0.426602,0.308603,0.624353,0.340791,0.86381,0.088582,0.297948,0.03353,0.425907,999
0.445962,0.463718,0.800347,0.106225,0.727184,0.009333,0.311253,0.0,0.0,999
0.486638,0.385096,0.624771,0.294843,0.786585,0.085833,0.326493,0.0,0.0,0
0.362655,0.535267,0.0,0.705246,0.695953,0.01237,0.318986,0.185007,0.09631,4
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,3
0.49386,0.427778,0.789174,0.358414,0.79925,0.07037,0.250494,0.0,0.0,999
0.402394,0.208305,0.71002,0.256641,0.915953,0.096087,0.30562,0.0,0.463346,999
0.623678,0.563788,0.835736,0.087764,0.572773,0.017344,0.387784,0.0,0.0,1
0.535015,0.397489,0.763113,0.44094,0.804271,0.094147,0.268431,0.0,0.332296,999
0.529479,0.454686,0.769156,0.425544,0.793505,0.097211,0.23253,0.0,0.0,999
0.421531,0.650093,0.0,0.50667,0.652083,0.0,0.27394,0.484242,0.15474,999
0.483035,0.353694,0.651071,0.339537,0.826517,0.093621,0.301137,0.042848,0.0,3
0.584255,0.102349,0.0,0.476406,0.560152,0.126978,0.707716,0.0,0.663961,3
0.491406,0.43049,0.805946,0.268333,0.793941,0.08904,0.255114,0.0,0.214055,0
0.599249,0.354126,0.35723,0.56598,0.753377,0.119625,0.390796,0.074096,1.0,999
0.419383,0.392626,0.764496,0.34967,0.846275,0.05905,0.229676,0.0,0.0,999
0.487654,0.333677,0.775696,0.48082,0.878211,0.107866,0.228585,0.0,0.0,999
0.385864,0.610039,0.0,0.498986,0.687237,0.0,0.270773,0.47673,0.134995,4
0.486342,0.402825,0.779513,0.354946,0.82727,0.087477,0.239769,0.0,0.0,999
0.499565,0.423993,0.778626,0.313808,0.795349,0.087625,0.26179,0.0,0.0,999
0.451995,0.333998,0.781576,0.401271,0.882554,0.101233,0.227693,0.0,0.0,999
0.544096,0.451739,0.799254,0.37537,0.789358,0.103659,0.237397,0.0,0.0,999
0.438784,0.307055,0.759237,0.377213,0.898047,0.104295,0.236319,0.0,0.465393,999
0.471491,0.325208,0.794348,0.396408,0.87933,0.099901,0.236532,0.0,0.505573,999
0.492574,0.251394,0.599112,0.399881,0.861116,0.109377,0.341942,0.0,0.0,999
0.467565,0.33382,0.771736,0.342347,0.867527,0.106062,0.250372,0.018356,0.485746,999
0.480585,0.315453,0.765352,0.315618,0.847324,0.09985,0.291124,0.0,0.0,999
0.46203,0.356455,0.834292,0.234521,0.83674,0.087219,0.262795,0.0,0.232821,3
0.489898,0.364697,0.788884,0.373195,0.855724,0.095356,0.234874,0.0,0.0,999
0.44063,0.39666,0.732935,0.350444,0.832519,0.060711,0.248036,0.0,0.0,999
0.509619,0.474716,0.779866,0.137013,0.720806,0.025005,0.311403,0.04598,0.467235,999
0.919403,0.634166,0.613696,1.0,0.718643,0.272907,0.059723,0.700975,0.0,5
0.523922,0.405848,0.81485,0.299291,0.811083,0.089292,0.2527,0.0,0.0,999
0.488886,0.375983,0.768187,0.295053,0.820498,0.093687,0.274638,0.0,0.0,999
0.421327,0.27525,0.759326,0.322503,0.889303,0.09314,0.275548,0.0,0.116027,999
0.495895,0.397126,0.79915,0.232416,0.809315,0.089019,0.267564,0.027569,0.330733,3
0.451429,0.406898,0.789959,0.252207,0.823816,0.090285,0.243512,0.0,0.0,0
0.433603,0.588811,0.0,0.727672,0.616454,0.0,0.357804,0.164724,0.0,999
0.505243,0.369638,0.780584,0.418361,0.820421,0.084469,0.271488,0.0,0.136402,999
0.611782,0.502339,0.797226,0.250258,0.644427,0.014178,0.364242,0.0,0.0,0
0.555772,0.445862,0.861,0.312192,0.768429,0.080078,0.259859,0.0,0.0,3
0.611407,0.497478,0.860797,0.29606,0.724075,0.085206,0.267207,0.0,0.628995,999
0.484019,0.41453,0.760139,0.274514,0.788287,0.087528,0.282622,0.0,0.0,0
0.62947,0.594943,0.848993,0.054587,0.554525,0.017343,0.380417,0.0,0.0,0
0.559207,0.408891,0.736888,0.297096,0.743897,0.094188,0.337662,0.0,0.215108,999
0.699235,0.60673,0.845289,0.188921,0.575416,0.036486,0.346401,0.0,0.731177,1
1.0,0.037905,0.0,0.562778,0.482497,0.093874,0.752231,1.0,0.564538,999
0.516975,0.619801,0.49414,0.397632,0.603941,0.0,0.345926,0.0,0.0,2
0.565682,0.418627,0.86407,0.33663,0.78329,0.086444,0.263328,0.0,0.195791,999
0.617952,0.434343,0.79439,0.159704,0.626812,0.018889,0.433581,0.0,0.058827,0
0.534124,0.470383,0.789661,0.353937,0.784168,0.100424,0.230374,0.0,0.0,3
0.434596,0.357954,0.762937,0.246913,0.846931,0.096703,0.261178,0.0,0.602321,999
0.47029,0.324265,0.804377,0.291489,0.846706,0.093544,0.279774,0.0,0.0,999
0.454873,0.402455,0.794598,0.282087,0.832635,0.085642,0.23475,0.0,0.0,999
0.660558,0.622391,0.869643,0.16394,0.531825,0.0,0.375995,0.0,0.0,999
0.50466,0.111252,0.413338,0.378119,0.764417,0.073305,0.536794,0.0,0.0,5
0.57363,0.302251,0.0,0.113141,0.301706,0.009378,0.808936,0.0,0.0,3
0.468648,0.354955,0.777885,0.273548,0.832355,0.101324,0.276955,0.0,0.0,999
0.556686,0.499898,0.223082,0.320344,0.536066,0.051706,0.517095,0.0,0.0,999
0.396365,0.678159,0.0,0.467089,0.625202,0.0,0.285113,0.419539,0.0,4
0.480784,0.313926,0.754423,0.267921,0.84501,0.096739,0.298404,0.0,0.583109,0
0.479169,0.494117,0.529473,0.267517,0.660368,0.0,0.388416,0.0,0.0,999
0.306407,0.644273,0.0,0.624883,0.675847,0.0,0.254602,0.169013,0.0,999
0.610833,0.464432,0.830068,0.18384,0.650862,0.02834,0.382855,0.0,0.137293,999
0.420471,0.68397,0.0,0.447197,0.622978,0.0,0.280975,0.471974,0.0,999
0.613203,0.554432,0.299986,0.404192,0.539411,0.061478,0.470401,0.0,0.353466,3
0.552421,0.391343,0.878439,0.270053,0.794278,0.09418,0.273229,0.0,0.0,999
0.494218,0.517355,0.792897,0.319192,0.763403,0.074997,0.215563,0.0,0.0,999
0.410524,0.677321,0.0,0.503249,0.641321,0.0,0.261706,0.483871,0.0,999
0.379634,0.631863,0.0,0.604956,0.638595,0.0,0.308537,0.200238,0.0,4
0.592466,0.48226,0.743642,0.283248,0.707351,0.092909,0.319346,0.0,0.0,999
0.336627,0.267673,0.0,0.39822,0.683296,0.058456,0.533381,0.0,0.0,999
0.354991,0.269955,0.600091,0.157679,0.853734,0.053984,0.348136,0.0,0.384278,999
0.576529,0.534361,0.826755,0.267661,0.660913,0.009434,0.316317,0.0,0.0,999
0.343691,0.570372,0.0,0.485081,0.724394,0.0,0.264471,0.475016,0.0,4
0.518733,0.345242,0.790568,0.305286,0.811669,0.095559,0.304279,0.0,0.0,999
0.584236,0.47268,0.463087,0.414801,0.684636,0.083307,0.377764,0.083242,0.332868,999
0.731809,0.642906,0.732886,0.589849,0.760665,0.232841,0.042304,0.50988,0.0,999
0.214517,0.427859,0.0,0.075956,0.649373,0.0,0.475558,0.0,0.0,999
0.376755,0.245856,0.590578,0.294215,0.89386,0.086573,0.317929,0.0,0.462197,999
0.462661,0.357013,0.698882,0.279564,0.819429,0.090426,0.302281,0.0,0.466117,999
0.425709,0.33173,0.751681,0.329053,0.888088,0.107269,0.231787,0.0,0.464791,999
0.819126,0.555552,0.709424,0.114518,0.377592,0.012781,0.58304,0.0,0.0,999
0.173785,0.12446,0.0,0.258472,1.0,0.410068,0.292305,0.0,0.0,999
0.435781,0.284788,0.786555,0.302206,0.882878,0.090147,0.272006,0.0,0.0,999
0.448412,0.360265,0.781727,0.371581,0.871814,0.112157,0.219734,0.0,0.0,3
0.401707,0.57313,0.0,0.510176,0.720996,0.0,0.262801,0.497445,0.0,999
0.462632,0.296836,0.781837,0.300154,0.858519,0.095035,0.290917,0.0,0.271708,999
0.5493,0.441723,0.0,0.385346,0.462426,0.050043,0.614514,0.0,0.0,999
0.433535,0.37725,0.790813,0.224892,0.841482,0.088579,0.248552,0.0,0.0,999
0.640769,0.513691,0.854306,0.130172,0.597617,0.02683,0.396799,0.0,0.0,999
0.458075,0.300882,0.805581,0.258272,0.853411,0.094986,0.291415,0.0,0.0,0
0.625631,0.543175,0.785844,0.311485,0.663482,0.080541,0.309812,0.034073,0.0,999
0.64788,0.532862,0.798184,0.31209,0.676356,0.01898,0.300978,0.214057,0.0,0
0.317795,0.305727,0.0,0.451319,0.784211,0.14926,0.412813,0.0,0.0,999
