@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {2,3,1,0,4,5}
@data
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,3
0.49386,0.427778,0.789174,0.358414,0.79925,0.07037,0.250494,0.0,0.0,3
0.430381,0.302846,0.72988,0.355875,0.895808,0.104176,0.248962,0.0,0.0,3
0.572674,0.365964,0.82907,0.246656,0.7759,0.100644,0.32277,0.0,0.430973,3
0.470397,0.358887,0.79124,0.318344,0.836255,0.088873,0.265414,0.0,0.213651,0
0.480585,0.315453,0.765352,0.315618,0.847324,0.09985,0.291124,0.0,0.0,0
0.444821,0.303865,0.749956,0.269825,0.864885,0.09178,0.285244,0.0,0.0,0
0.433603,0.588811,0.0,0.727672,0.616454,0.0,0.357804,0.164724,0.0,4
0.571032,0.381863,0.807348,0.173921,0.695175,0.029813,0.401643,0.0,0.332295,0
0.534462,0.449411,0.845858,0.290346,0.775689,0.089302,0.251876,0.0,0.273233,3
0.565682,0.418627,0.86407,0.33663,0.78329,0.086444,0.263328,0.0,0.195791,3
0.457262,0.280289,0.772681,0.338674,0.882034,0.08876,0.277051,0.0,0.0,0
0.50466,0.111252,0.413338,0.378119,0.764417,0.073305,0.536794,0.0,0.0,5
0.57363,0.302251,0.0,0.113141,0.301706,0.009378,0.808936,0.0,0.0,3
0.587968,0.397432,0.793055,0.183327,0.68737,0.036144,0.400262,0.0,0.313219,0
0.479169,0.494117,0.529473,0.267517,0.660368,0.0,0.388416,0.0,0.0,2
0.420471,0.68397,0.0,0.447197,0.622978,0.0,0.280975,0.471974,0.0,4
0.818648,0.913613,0.413098,0.314006,0.393862,0.049642,0.305305,0.527682,0.0,4
0.406446,0.656251,0.0,0.503137,0.665658,0.0,0.250812,0.520291,0.0,4
0.509687,0.367456,0.765583,0.448574,0.841675,0.103298,0.24842,0.0,0.0,3
0.425709,0.33173,0.751681,0.329053,0.888088,0.107269,0.231787,0.0,0.464791,0
0.435781,0.284788,0.786555,0.302206,0.882878,0.090147,0.272006,0.0,0.0,0
0.458075,0.300882,0.805581,0.258272,0.853411,0.094986,0.291415,0.0,0.0,0
0.601346,0.516086,0.505909,0.343287,0.625343,0.07713,0.404462,0.0,0.333345,3
0.691802,0.601339,0.851353,0.149311,0.531351,0.0,0.396119,0.0,0.0,0
0.500823,0.437408,0.747607,0.295786,0.765895,0.081351,0.290564,0.0,0.0,1
0.487145,0.601029,0.0,0.456019,0.797541,0.220062,0.092204,0.881644,0.0,4
0.589695,0.561443,0.794398,0.325246,0.688785,0.088152,0.263584,0.0,0.0,0
0.506957,0.437101,0.770133,0.367856,0.802942,0.104882,0.239511,0.0,0.195006,3
0.464218,0.596442,0.0,0.209942,0.441934,0.015535,0.542609,0.0,0.15482,3
0.480758,0.307063,0.778631,0.312678,0.845874,0.088939,0.297517,0.0,0.0,0
0.462576,0.393155,0.617081,0.297148,0.787443,0.07945,0.320552,0.0,0.174657,0
0.591708,0.475289,0.757518,0.370902,0.716276,0.091402,0.309022,0.0,0.0,1
0.477049,0.334051,0.76522,0.279758,0.84562,0.095153,0.28018,0.027537,0.427501,0
0.440253,0.320077,0.775922,0.278584,0.869654,0.090184,0.262444,0.0,0.0,0
0.495555,0.438735,0.749682,0.277775,0.791251,0.092286,0.260617,0.0,0.0,1
