@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {0,1,2,4,5,7,10,3,6,8,9}
@data
0.286115,0.677312,0.720445,0.754125,0.093411,0.417452,0.363722,0.644209,0.737771,0.380393,7
0.312801,0.660567,0.390111,0.554566,0.270502,0.682212,0.280933,0.612533,0.587745,0.166505,10
0.197774,0.356802,0.547808,0.804644,0.457891,0.748755,0.370613,0.554761,0.360922,0.195058,0
0.461368,0.724513,0.236685,0.670063,0.192885,0.547515,0.366453,0.402118,0.636674,0.150757,3
0.331948,0.645096,0.379623,0.572755,0.245132,0.661708,0.283279,0.684588,0.570928,0.156058,10
0.237978,0.37322,0.429589,0.705319,0.42777,0.848899,0.40751,0.631173,0.433226,0.3083,1
0.435893,0.759967,0.386407,0.613645,0.09065,0.605593,0.459988,0.440102,0.638766,0.211153,4
0.351776,0.751953,0.470102,0.540646,0.049506,0.521675,0.647675,0.28327,0.660288,0.318254,5
0.248565,0.699072,0.587435,0.618846,0.045635,0.373462,0.661266,0.492176,0.720649,0.428145,6
0.266414,0.614793,0.330427,0.747476,0.549637,0.634381,0.417167,0.519515,0.649693,0.243641,9
0.455127,0.512332,0.155878,0.492448,0.335839,0.773528,0.229395,0.678281,0.263116,0.416483,2
0.270994,0.69501,0.550061,0.589518,0.020726,0.440089,0.634033,0.515195,0.730515,0.396902,6
0.219926,0.562975,0.392647,0.527674,0.306395,0.704816,0.360591,0.734525,0.646946,0.406701,8
0.400077,0.647436,0.335988,0.54513,0.168211,0.683428,0.274941,0.737148,0.542069,0.249731,10
0.240276,0.391033,0.387951,0.612478,0.400874,0.874031,0.4089,0.625265,0.414696,0.397424,1
0.436151,0.498827,0.180553,0.492611,0.348578,0.785765,0.228448,0.698924,0.262762,0.432783,2
0.23901,0.686771,0.701718,0.599008,0.036056,0.404635,0.518509,0.596776,0.730794,0.385349,7
0.239789,0.531755,0.396184,0.558519,0.328218,0.738195,0.35692,0.778024,0.513072,0.471298,8
