@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {3,4,5,6,8,9,0,1,2,7,10}
@data
0.502294,0.714795,0.25528,0.66836,0.17439,0.61857,0.263739,0.482602,0.561619,0.147938,3
0.33102,0.717605,0.483858,0.592658,0.024914,0.540445,0.566747,0.323376,0.672744,0.327633,5
0.496292,0.528308,0.178595,0.374623,0.270402,0.829236,0.220604,0.663803,0.252614,0.45529,2
0.361674,0.72911,0.492543,0.580185,0.009685,0.560333,0.575432,0.321415,0.677105,0.295481,5
0.280525,0.616972,0.376093,0.748594,0.52943,0.66764,0.348714,0.59829,0.57562,0.239635,9
0.194842,0.349573,0.537931,0.828086,0.46556,0.727505,0.368758,0.563955,0.396403,0.185943,0
0.285268,0.676536,0.715597,0.717051,0.051798,0.412213,0.390295,0.64431,0.734013,0.397244,7
0.353724,0.643778,0.38388,0.569249,0.230607,0.691925,0.26454,0.704395,0.527113,0.195881,10
0.256144,0.361935,0.397126,0.665905,0.408532,0.879655,0.407972,0.658698,0.474799,0.353358,1
0.248565,0.699072,0.587435,0.618846,0.045635,0.373462,0.661266,0.492176,0.720649,0.428145,6
0.190503,0.341585,0.499,0.815979,0.469602,0.731541,0.440124,0.545484,0.446653,0.150222,0
0.249909,0.687556,0.704341,0.638361,0.045917,0.411175,0.472305,0.595653,0.740442,0.383023,7
0.400077,0.647436,0.335988,0.54513,0.168211,0.683428,0.274941,0.737148,0.542069,0.249731,10
0.468555,0.695711,0.237714,0.718821,0.250489,0.581247,0.261502,0.52009,0.495678,0.171249,3
0.23901,0.686771,0.701718,0.599008,0.036056,0.404635,0.518509,0.596776,0.730794,0.385349,7
0.239789,0.531755,0.396184,0.558519,0.328218,0.738195,0.35692,0.778024,0.513072,0.471298,8
0.43067,0.763365,0.105274,0.486692,0.462282,0.291614,0.502679,0.540306,0.509556,0.218387,3
0.334181,0.864649,0.692002,0.354927,0.164425,0.38097,0.443944,0.500059,0.767626,0.310718,4
0.399184,0.923787,0.457971,0.224842,0.46807,0.202798,0.529337,0.576289,0.748556,0.386706,6
0.292163,0.853753,0.79596,0.210947,0.257515,0.305631,0.56883,0.574911,0.574009,0.65237,7
0.44221,0.302193,0.244403,0.174367,0.366559,0.898067,0.853404,0.802171,0.746888,0.37315,1
0.264914,0.478057,0.22403,0.137033,0.529322,0.702007,0.581522,0.72521,0.458486,0.249401,2
0.389701,0.901921,0.629288,0.322182,0.199894,0.430827,0.43427,0.549051,0.689412,0.281,4
0.331255,0.878199,0.762452,0.176191,0.271518,0.33897,0.611423,0.594451,0.548454,0.616219,7
0.121544,0.69054,0.697042,0.488976,0.336586,0.598734,0.520207,0.411322,0.686497,0.544566,9
0.393145,0.90391,0.568412,0.307425,0.257826,0.362164,0.397585,0.533366,0.855106,0.363424,6
0.364501,0.895381,0.718683,0.181457,0.279877,0.354189,0.682806,0.606255,0.522748,0.58185,7
0.169629,0.773691,0.7757,0.381326,0.260415,0.381177,0.519462,0.468372,0.626521,0.656057,8
0.054881,0.327159,0.936375,0.611533,0.687493,0.53708,0.612025,0.334758,0.275749,0.308496,0
0.365991,0.278542,0.300359,0.260965,0.44545,0.945182,0.750273,0.783423,0.614826,0.320157,1
0.435047,0.927984,0.546492,0.308036,0.240521,0.439212,0.457635,0.525172,0.638902,0.239185,4
0.365492,0.894501,0.617925,0.326622,0.253,0.335305,0.410307,0.50869,0.878473,0.435601,6
0.324977,0.864355,0.777893,0.207922,0.256716,0.286573,0.650954,0.633829,0.513499,0.591907,7
0.2192,0.795128,0.783069,0.448204,0.20112,0.405732,0.522703,0.458492,0.6254,0.605107,8
0.20313,0.706542,0.600258,0.249184,0.368049,0.726203,0.491519,0.367181,0.601046,0.234013,10
0.056802,0.262581,0.935245,0.643746,0.694923,0.473027,0.534591,0.351255,0.223702,0.325795,0
0.259633,0.835282,0.750406,0.422378,0.226227,0.435348,0.617361,0.431366,0.663055,0.509636,8
0.132955,0.763497,0.705946,0.426152,0.394948,0.469466,0.550215,0.421779,0.614867,0.584285,9
0.254739,0.336793,0.410639,0.432196,0.677963,0.899053,0.669902,0.710051,0.591397,0.197817,1
0.289304,0.414562,0.28302,0.007247,0.318577,0.731064,0.604678,0.792885,0.52034,0.39328,2
