@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {10,999,1,0,3,2,5,4,7,6,9,8}
@data
0.200734,0.365882,0.530475,0.825895,0.472526,0.712934,0.359006,0.55271,0.338092,0.194337,0
0.475198,0.519767,0.181336,0.38555,0.261869,0.831224,0.233957,0.657691,0.278926,0.445134,2
0.410087,0.731071,0.454193,0.673903,0.001706,0.517212,0.635383,0.353499,0.687411,0.31305,4
0.33102,0.717605,0.483858,0.592658,0.024914,0.540445,0.566747,0.323376,0.672744,0.327633,5
0.312801,0.660567,0.390111,0.554566,0.270502,0.682212,0.280933,0.612533,0.587745,0.166505,10
0.197774,0.356802,0.547808,0.804644,0.457891,0.748755,0.370613,0.554761,0.360922,0.195058,0
0.246661,0.376594,0.466758,0.74125,0.444296,0.830532,0.346139,0.63304,0.34879,0.348479,999
0.462025,0.764021,0.412285,0.623331,0.037301,0.587653,0.555095,0.387826,0.695152,0.228232,4
0.297059,0.725571,0.612433,0.633548,0.020127,0.436444,0.589599,0.496947,0.706953,0.385797,6
0.2055,0.659746,0.413086,0.492634,0.348541,0.663791,0.443891,0.54617,0.703232,0.280835,8
0.280525,0.616972,0.376093,0.748594,0.52943,0.66764,0.348714,0.59829,0.57562,0.239635,9
0.331948,0.645096,0.379623,0.572755,0.245132,0.661708,0.283279,0.684588,0.570928,0.156058,10
0.47824,0.706027,0.245093,0.675809,0.190095,0.585369,0.291808,0.4745,0.605206,0.121948,3
0.435893,0.759967,0.386407,0.613645,0.09065,0.605593,0.459988,0.440102,0.638766,0.211153,4
0.240118,0.717258,0.601006,0.603812,0.0712,0.312788,0.696533,0.479958,0.690578,0.465999,6
0.285268,0.676536,0.715597,0.717051,0.051798,0.412213,0.390295,0.64431,0.734013,0.397244,7
0.353724,0.643778,0.38388,0.569249,0.230607,0.691925,0.26454,0.704395,0.527113,0.195881,10
0.192334,0.344017,0.519264,0.825457,0.464854,0.730516,0.395622,0.563533,0.423014,0.181505,0
0.256144,0.361935,0.397126,0.665905,0.408532,0.879655,0.407972,0.658698,0.474799,0.353358,1
0.515967,0.554161,0.130129,0.47942,0.33515,0.783487,0.241563,0.672968,0.26523,0.392244,2
0.503729,0.722324,0.221843,0.65923,0.232898,0.612698,0.271314,0.4692,0.569031,0.141108,3
0.394866,0.745665,0.380497,0.619538,0.163972,0.630317,0.384483,0.457575,0.590852,0.222758,4
0.310826,0.771349,0.452866,0.506448,0.119882,0.441327,0.704904,0.262184,0.604709,0.409595,999
0.248565,0.699072,0.587435,0.618846,0.045635,0.373462,0.661266,0.492176,0.720649,0.428145,6
0.22296,0.592902,0.418976,0.523114,0.31885,0.709122,0.360915,0.706684,0.661287,0.338644,8
0.266414,0.614793,0.330427,0.747476,0.549637,0.634381,0.417167,0.519515,0.649693,0.243641,9
0.3987,0.655955,0.344718,0.543605,0.220466,0.716993,0.266101,0.725579,0.493126,0.261595,999
0.25749,0.370439,0.369712,0.628943,0.398457,0.878483,0.416593,0.664587,0.462331,0.391428,1
0.455127,0.512332,0.155878,0.492448,0.335839,0.773528,0.229395,0.678281,0.263116,0.416483,2
0.516302,0.715116,0.207657,0.678789,0.242832,0.607695,0.252913,0.506917,0.506707,0.168591,3
0.270994,0.69501,0.550061,0.589518,0.020726,0.440089,0.634033,0.515195,0.730515,0.396902,6
0.249909,0.687556,0.704341,0.638361,0.045917,0.411175,0.472305,0.595653,0.740442,0.383023,999
0.400077,0.647436,0.335988,0.54513,0.168211,0.683428,0.274941,0.737148,0.542069,0.249731,10
0.240276,0.391033,0.387951,0.612478,0.400874,0.874031,0.4089,0.625265,0.414696,0.397424,1
0.436151,0.498827,0.180553,0.492611,0.348578,0.785765,0.228448,0.698924,0.262762,0.432783,2
0.468555,0.695711,0.237714,0.718821,0.250489,0.581247,0.261502,0.52009,0.495678,0.171249,3
0.271688,0.690142,0.392449,0.616717,0.292543,0.635914,0.359564,0.407769,0.523967,0.259377,4
0.23901,0.686771,0.701718,0.599008,0.036056,0.404635,0.518509,0.596776,0.730794,0.385349,999
0.239789,0.531755,0.396184,0.558519,0.328218,0.738195,0.35692,0.778024,0.513072,0.471298,999
0.284169,0.607578,0.341516,0.723988,0.528834,0.637481,0.344617,0.616845,0.566337,0.173185,9
0.37827,0.635203,0.352503,0.571534,0.179348,0.665202,0.266941,0.721768,0.549168,0.189189,10
0.051284,0.324021,0.795245,0.448286,0.78569,0.660291,0.701734,0.412979,0.365371,0.244195,0
0.43067,0.763365,0.105274,0.486692,0.462282,0.291614,0.502679,0.540306,0.509556,0.218387,3
0.150088,0.706857,0.82223,0.292553,0.394576,0.283255,0.435685,0.271887,1.0,0.479004,5
0.399184,0.923787,0.457971,0.224842,0.46807,0.202798,0.529337,0.576289,0.748556,0.386706,999
0.292163,0.853753,0.79596,0.210947,0.257515,0.305631,0.56883,0.574911,0.574009,0.65237,7
0.207027,0.792147,0.727811,0.412451,0.288736,0.430255,0.510909,0.461247,0.737118,0.706799,8
0.096151,0.671426,0.675574,0.45585,0.392517,0.570728,0.542462,0.462755,0.634598,0.692096,9
0.44221,0.302193,0.244403,0.174367,0.366559,0.898067,0.853404,0.802171,0.746888,0.37315,1
0.264914,0.478057,0.22403,0.137033,0.529322,0.702007,0.581522,0.72521,0.458486,0.249401,999
0.360625,0.757168,0.149394,0.37846,0.45031,0.355632,0.460976,0.55706,0.547085,0.244496,3
0.148434,0.721248,0.841206,0.186316,0.439072,0.250355,0.485874,0.325735,0.953262,0.453434,5
0.331255,0.878199,0.762452,0.176191,0.271518,0.33897,0.611423,0.594451,0.548454,0.616219,7
0.068844,0.597015,0.79662,0.286373,0.303931,0.6223,0.639472,0.351166,0.507544,0.5004,10
0.203607,0.425055,0.268723,0.203416,0.485768,0.74375,0.562169,0.651657,0.420074,0.254673,2
0.406318,0.91513,0.587722,0.341127,0.225613,0.413196,0.424304,0.567646,0.648828,0.269886,4
0.090322,0.628635,0.854039,0.321647,0.245141,0.291037,0.559537,0.258869,0.893112,0.50496,5
0.364501,0.895381,0.718683,0.181457,0.279877,0.354189,0.682806,0.606255,0.522748,0.58185,7
0.135596,0.697292,0.709434,0.497573,0.309828,0.606368,0.499008,0.420475,0.65432,0.542751,999
0.152994,0.673781,0.693759,0.204113,0.354638,0.68787,0.647935,0.338655,0.462644,0.452669,999
0.054881,0.327159,0.936375,0.611533,0.687493,0.53708,0.612025,0.334758,0.275749,0.308496,0
0.365991,0.278542,0.300359,0.260965,0.44545,0.945182,0.750273,0.783423,0.614826,0.320157,1
0.218815,0.411917,0.219536,0.214278,0.458026,0.734529,0.538912,0.668657,0.443208,0.315101,2
0.435047,0.927984,0.546492,0.308036,0.240521,0.439212,0.457635,0.525172,0.638902,0.239185,4
0.140287,0.678853,0.800953,0.313339,0.216245,0.350555,0.453934,0.317068,0.941606,0.51417,5
0.324977,0.864355,0.777893,0.207922,0.256716,0.286573,0.650954,0.633829,0.513499,0.591907,7
0.2192,0.795128,0.783069,0.448204,0.20112,0.405732,0.522703,0.458492,0.6254,0.605107,8
0.20313,0.706542,0.600258,0.249184,0.368049,0.726203,0.491519,0.367181,0.601046,0.234013,10
0.056802,0.262581,0.935245,0.643746,0.694923,0.473027,0.534591,0.351255,0.223702,0.325795,0
0.328687,0.303116,0.329721,0.314801,0.553845,0.938582,0.690076,0.778785,0.580012,0.257271,1
0.262926,0.447078,0.226021,0.103815,0.469267,0.711993,0.538456,0.747813,0.439642,0.329754,2
0.381494,0.764536,0.124189,0.289308,0.507642,0.415413,0.453587,0.4459,0.560045,0.266963,3
0.484118,0.934938,0.451583,0.270918,0.298779,0.490082,0.475234,0.467073,0.606255,0.185991,4
0.189631,0.759127,0.727255,0.298574,0.336938,0.334437,0.385262,0.417427,0.980506,0.447093,999
0.325228,0.873595,0.81156,0.235367,0.271299,0.245102,0.579187,0.608458,0.55394,0.645504,7
0.259633,0.835282,0.750406,0.422378,0.226227,0.435348,0.617361,0.431366,0.663055,0.509636,999
0.132955,0.763497,0.705946,0.426152,0.394948,0.469466,0.550215,0.421779,0.614867,0.584285,9
0.145456,0.684472,0.658762,0.280698,0.355484,0.666514,0.451168,0.377644,0.624493,0.233832,10
0.08396,0.217112,0.905527,0.621821,0.664706,0.524906,0.609721,0.313707,0.167589,0.307033,999
0.254739,0.336793,0.410639,0.432196,0.677963,0.899053,0.669902,0.710051,0.591397,0.197817,1
0.289304,0.414562,0.28302,0.007247,0.318577,0.731064,0.604678,0.792885,0.52034,0.39328,2
0.381074,0.737313,0.087288,0.306761,0.476276,0.421139,0.47549,0.449525,0.528524,0.316042,3
0.466358,0.933074,0.409057,0.242256,0.35685,0.379206,0.579709,0.42655,0.626006,0.173489,4
0.21432,0.793748,0.630724,0.270038,0.379199,0.333656,0.397945,0.487619,0.926375,0.328966,999
0.386361,0.912791,0.580844,0.269276,0.310017,0.270846,0.508259,0.480983,0.887364,0.35536,6
0.282523,0.868958,0.612652,0.322477,0.364587,0.506561,0.617666,0.439339,0.666638,0.474671,8
0.163775,0.78539,0.697175,0.347813,0.395737,0.492715,0.569435,0.466422,0.4931,0.561202,9
0.964433,0.22531,0.00457,0.586225,0.404898,0.932899,0.6045,0.734979,0.134654,0.198887,0
0.618106,0.494868,0.207874,0.736887,0.390183,0.893042,0.410131,0.815818,0.31996,0.43975,2
0.613156,0.777504,0.33937,0.744358,0.225229,0.664606,0.474533,0.766424,0.410248,0.470225,3
0.474601,0.774646,0.632489,0.790148,0.148451,0.408623,0.336725,0.838895,0.570755,0.554439,4
0.527224,0.770913,0.567018,0.83983,0.181463,0.455279,0.344763,0.846794,0.457844,0.527899,5
0.519596,0.77739,0.672189,0.78603,0.103082,0.327535,0.308161,0.856043,0.603423,0.64728,6
0.425252,0.858038,0.664475,0.669271,0.199204,0.207464,0.337909,0.71443,0.659478,0.441146,7
0.276558,0.639599,0.506585,0.811335,0.167822,0.270103,0.594545,0.633328,0.789013,0.638628,8
0.369763,0.659282,0.470383,0.748812,0.251508,0.650908,0.412919,0.786306,0.551962,0.292135,10
0.937522,0.217111,0.032676,0.6264,0.434076,0.944645,0.58947,0.691034,0.08381,0.257719,999
0.97232,0.418705,0.033589,0.448922,0.289605,0.971662,0.503615,0.933022,0.327822,0.487804,999
0.71534,0.519438,0.138863,0.689993,0.331745,0.881985,0.41204,0.850685,0.342257,0.443015,2
0.634603,0.760708,0.337839,0.773866,0.186358,0.666613,0.413935,0.778437,0.445658,0.476359,3
0.513935,0.755468,0.636174,0.817865,0.127511,0.40027,0.30151,0.868814,0.578065,0.624803,4
0.528616,0.78184,0.575635,0.796244,0.166467,0.493755,0.386523,0.85043,0.450557,0.540195,5
0.469853,0.742484,0.680521,0.835098,0.15148,0.300356,0.272512,0.826245,0.635051,0.682658,999
0.234822,0.606452,0.550932,0.928792,0.273626,0.287316,0.502894,0.556929,0.716398,0.604308,8
0.174454,0.679343,0.609553,0.631375,0.272638,0.41715,0.64415,0.457885,0.907621,0.48011,999
0.345094,0.593004,0.470686,0.827596,0.248923,0.621001,0.329612,0.770358,0.649074,0.296039,10
1.0,0.426084,0.034371,0.447777,0.271118,0.952579,0.498101,0.971956,0.346841,0.516624,999
0.774091,0.527579,0.104144,0.722034,0.335436,0.865836,0.41054,0.854853,0.364417,0.442706,2
0.543435,0.780797,0.558038,0.808968,0.151939,0.47182,0.386586,0.851887,0.487528,0.598285,5
0.43627,0.66099,0.670253,0.94183,0.216779,0.293836,0.191215,0.785514,0.634482,0.731345,6
0.411369,0.861619,0.651181,0.662976,0.148336,0.24464,0.502301,0.618568,0.708165,0.432793,999
0.262634,0.619868,0.559041,0.936357,0.235918,0.371835,0.484575,0.56802,0.724082,0.468968,8
0.16652,0.702316,0.648134,0.660576,0.339216,0.352664,0.653562,0.39744,0.871742,0.521915,9
0.988656,0.420182,0.053389,0.467096,0.269384,0.955575,0.506512,0.988424,0.346261,0.509252,1
0.810092,0.530136,0.082495,0.721727,0.345225,0.860667,0.455096,0.883307,0.409244,0.496997,2
0.667034,0.763963,0.326693,0.812881,0.157633,0.639733,0.40307,0.768804,0.527363,0.54928,3
0.551205,0.746678,0.652388,0.881235,0.1517,0.371076,0.229352,0.857532,0.596265,0.668636,4
0.576131,0.75456,0.525501,0.872631,0.136863,0.482581,0.352095,0.837824,0.500408,0.612039,5
0.45145,0.645827,0.652332,0.951154,0.202283,0.307877,0.214897,0.821552,0.656594,0.729037,6
0.375687,0.819846,0.641288,0.68136,0.138,0.233545,0.549534,0.634981,0.742601,0.479736,7
0.292105,0.642929,0.576262,0.849019,0.208005,0.495231,0.437175,0.629139,0.766723,0.280786,8
0.169969,0.701586,0.658701,0.687271,0.369715,0.348678,0.630372,0.375265,0.874422,0.561837,999
0.903658,0.2111,0.075961,0.621839,0.430439,0.958144,0.654756,0.749242,0.125397,0.20506,0
0.668886,0.754865,0.318897,0.839628,0.167519,0.637895,0.417236,0.757101,0.52014,0.567848,3
0.525865,0.718168,0.635441,0.928192,0.158862,0.382694,0.240005,0.83065,0.641951,0.631627,4
0.601047,0.732339,0.474919,0.884182,0.139622,0.534861,0.376699,0.85609,0.486119,0.567575,5
0.475259,0.678983,0.649618,0.887649,0.172982,0.317587,0.267653,0.881932,0.628702,0.742254,6
0.395456,0.789124,0.639075,0.704056,0.088219,0.292676,0.487499,0.718922,0.677213,0.566836,7
0.279812,0.651284,0.574137,0.793572,0.228089,0.538138,0.492466,0.625876,0.798541,0.261505,8
0.438267,0.627246,0.4291,0.720993,0.153875,0.685862,0.384732,0.779985,0.669984,0.168196,10
0.972467,0.219225,0.041194,0.586723,0.404479,0.9429,0.667104,0.820252,0.155588,0.215273,999
0.830193,0.361874,0.11092,0.621803,0.435255,0.961226,0.487109,0.997575,0.40399,0.430281,1
0.6567,0.731217,0.305924,0.860377,0.185773,0.657934,0.425721,0.747617,0.502711,0.540204,3
0.501059,0.710554,0.637331,0.842882,0.164045,0.313652,0.288251,0.904814,0.612482,0.762167,6
0.43712,0.63552,0.421184,0.750847,0.168191,0.636525,0.383832,0.814918,0.624782,0.200982,10
0.655298,0.164803,0.095499,0.431278,0.477697,0.892117,0.751717,0.924591,0.649098,0.241613,0
0.465037,0.383633,0.17792,0.207349,0.394559,0.867047,0.648188,0.852308,0.690523,0.216692,999
0.305564,0.62915,0.238189,0.38937,0.801259,0.40513,0.69985,0.597214,0.400203,0.081049,2
0.319451,0.55885,0.906254,0.799741,0.210934,0.326173,0.047888,0.642967,0.799948,0.793732,7
0.20621,0.661399,0.744631,0.368104,0.143836,0.513899,0.354457,0.742278,0.751669,0.62733,999
0.686665,0.150024,0.079846,0.434644,0.486225,0.886535,0.750149,0.93456,0.644874,0.244957,999
0.536219,0.377072,0.182398,0.184882,0.31941,0.896275,0.671175,0.871418,0.740672,0.232504,1
0.296689,0.622775,0.273378,0.392838,0.732474,0.55353,0.629114,0.625931,0.494098,0.016894,2
0.330906,0.868548,0.464143,0.31899,0.574403,0.317509,0.533013,0.395479,0.64791,0.076888,3
0.371807,0.843422,0.816448,0.330812,0.15932,0.32323,0.384318,0.740627,0.618489,0.274484,999
0.26922,0.810324,0.766294,0.379484,0.274122,0.34931,0.504354,0.647835,0.777617,0.20101,5
0.316054,0.533786,0.911037,0.839106,0.198813,0.30506,0.073919,0.591394,0.792809,0.821456,7
0.054326,0.477311,0.642848,0.426401,0.379011,0.656986,0.470683,0.677728,0.762696,0.648993,9
0.127437,0.557503,0.743634,0.429879,0.167947,0.561852,0.365132,0.719401,0.78242,0.539162,10
0.644496,0.144148,0.106133,0.472358,0.517561,0.888142,0.730564,0.925577,0.588574,0.237413,0
