@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {0,1,3,4,5,2}
@data
0.467651,0.321584,0.76888,0.24663,0.838799,0.099737,0.29834,0.0,0.0,0
0.496412,0.220491,0.776032,0.316598,0.919973,0.089145,0.279479,0.0,0.0,1
0.519133,0.404464,0.768012,0.334978,0.801622,0.092369,0.271238,0.0,0.0,0
0.426602,0.308603,0.624353,0.340791,0.86381,0.088582,0.297948,0.03353,0.425907,3
0.445962,0.463718,0.800347,0.106225,0.727184,0.009333,0.311253,0.0,0.0,1
0.486638,0.385096,0.624771,0.294843,0.786585,0.085833,0.326493,0.0,0.0,0
0.362655,0.535267,0.0,0.705246,0.695953,0.01237,0.318986,0.185007,0.09631,4
0.562075,0.409806,0.864021,0.303551,0.780486,0.086439,0.275085,0.0,0.548182,3
0.49386,0.427778,0.789174,0.358414,0.79925,0.07037,0.250494,0.0,0.0,3
0.402394,0.208305,0.71002,0.256641,0.915953,0.096087,0.30562,0.0,0.463346,3
0.623678,0.563788,0.835736,0.087764,0.572773,0.017344,0.387784,0.0,0.0,1
0.535015,0.397489,0.763113,0.44094,0.804271,0.094147,0.268431,0.0,0.332296,1
0.421531,0.650093,0.0,0.50667,0.652083,0.0,0.27394,0.484242,0.15474,4
0.483035,0.353694,0.651071,0.339537,0.826517,0.093621,0.301137,0.042848,0.0,3
0.491406,0.43049,0.805946,0.268333,0.793941,0.08904,0.255114,0.0,0.214055,0
0.599249,0.354126,0.35723,0.56598,0.753377,0.119625,0.390796,0.074096,1.0,5
0.419383,0.392626,0.764496,0.34967,0.846275,0.05905,0.229676,0.0,0.0,3
0.487654,0.333677,0.775696,0.48082,0.878211,0.107866,0.228585,0.0,0.0,3
0.486342,0.402825,0.779513,0.354946,0.82727,0.087477,0.239769,0.0,0.0,3
0.499565,0.423993,0.778626,0.313808,0.795349,0.087625,0.26179,0.0,0.0,1
0.451995,0.333998,0.781576,0.401271,0.882554,0.101233,0.227693,0.0,0.0,3
0.438784,0.307055,0.759237,0.377213,0.898047,0.104295,0.236319,0.0,0.465393,0
0.471491,0.325208,0.794348,0.396408,0.87933,0.099901,0.236532,0.0,0.505573,0
0.492574,0.251394,0.599112,0.399881,0.861116,0.109377,0.341942,0.0,0.0,3
0.467565,0.33382,0.771736,0.342347,0.867527,0.106062,0.250372,0.018356,0.485746,3
0.480585,0.315453,0.765352,0.315618,0.847324,0.09985,0.291124,0.0,0.0,0
0.46203,0.356455,0.834292,0.234521,0.83674,0.087219,0.262795,0.0,0.232821,3
