@relation db_C10D20S450
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {100,701,101,201,801,200,202,601,501,401,301,-1}
@data
745.0859542416321,861.6657242918944,653.6159032483812,264.88421448538526,57.08093705427934,554.6692869704457,955.018412310673,531.3446240008042,451.73617017914967,158.60869518879016,654.7701636212164,161.29923763640986,847.8123689836453,652.9207906089604,546.4573565682474,654.0423461274868,803.3618231078946,221.52500824981826,648.5750105453711,141.80874636436724,100
734.1681564391365,434.51807942609446,644.1362305497059,272.3823048787923,47.53684938621142,549.314644378684,952.5413252413555,735.8140287231028,451.04868521192805,165.04489896391982,648.2289261585161,152.82377786943587,838.7721084871204,657.6671393607087,544.1221259309539,650.0403131220837,880.2483366440403,43.70170381952798,652.718474310782,151.6118452074788,100
728.057614516379,355.8735694117865,649.6920627366914,282.0576544598899,49.20676178572397,554.0405086044536,949.066124731423,178.47799105220207,446.81264924301587,159.70169263043584,643.038983225092,160.968829959934,834.076990253373,653.3873963409138,548.2987129034175,647.9518812582164,160.75393878461463,464.21955599495215,656.3726385519686,146.23080288928472,100
759.9798188623739,305.204805703608,662.056467027744,256.79909576860985,43.097186697902444,548.0061348845155,955.7704388069533,168.27636963360936,447.6148834702608,173.03472035041892,651.2106051770257,167.72063067476486,839.5037793644219,648.8011426520953,545.497443953267,648.8595454585602,828.4359852206966,336.4898624406103,650.7077655378221,153.0688745610803,100
744.0213365497453,434.6322696786646,653.4770334655431,267.3373829051251,57.223483393871305,550.7479390359891,947.6646351634382,690.9970001475884,449.58381609718765,174.74812222219865,647.4627726620853,161.06993913664118,834.3526350180239,661.1811806332586,548.3239733406098,645.6541249544872,641.5066817585664,488.83492306654466,646.6857185843435,156.40820758669963,100
732.6892389004358,802.7682933121531,667.0541258919727,277.72817506539985,64.01808814465339,547.2201204363884,948.4880779827209,788.1384041470544,445.1514378516084,164.19854617506618,648.4254919509289,168.34663476645136,839.0894578030818,643.8830962619832,539.5223763637183,658.8720989793736,841.2870921373925,580.6406762328179,646.3978945842132,135.54834789421884,100
715.612560986427,422.3458643293464,630.8620407095324,287.4852294671327,57.879625257849575,547.6291120343919,952.4023925544396,665.9345361938342,444.7996162309173,147.64140925578062,650.3573712248397,156.35149503665917,830.2318001969658,647.2850027754923,543.4917260601384,656.6899268929451,197.51124484251824,498.22784441900194,655.295932887766,139.6463548167196,100
745.124016332431,861.8871803422277,663.6799896952231,271.3034448804372,73.25699204695633,544.6406612964826,955.0109166843665,504.9965977131267,446.19705871102406,169.93735946216336,657.458889565877,160.6664740744811,827.9930227359781,639.9919437401788,533.5759176726989,663.6621846934956,715.8551680434075,815.4076081809394,645.6723800357655,129.16182246924714,100
736.9638014276159,914.6986373161299,669.3654999784987,265.8968258611908,83.04647915053428,547.934075272404,951.2524456549977,846.657404854778,442.4749021764726,163.1005487883224,653.3578723792325,157.00002585828582,820.0889390978857,643.4599570474734,536.8555617112368,655.9023211182247,399.6943463018514,526.072166963899,641.6111089150634,135.28705735197457,100
746.6114057684605,807.1377282727358,647.5373668109836,262.94206956892543,59.72493953442694,555.034920162228,951.8960921833411,831.1294565768321,456.3633456888675,164.29867142498682,642.9953368834726,165.30713355533004,839.0837814740638,654.6238390021982,538.067398448545,649.2857332345711,802.7349041468666,951.8185248558916,655.452295759936,162.54748765011527,100
