@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {1,0,2,4,3,5}
@data
0.496412,0.220491,0.776032,0.316598,0.919973,0.089145,0.279479,0.0,0.0,999
0.519133,0.404464,0.768012,0.334978,0.801622,0.092369,0.271238,0.0,0.0,999
0.19965,0.547373,0.374284,0.362223,0.817017,0.0,0.177913,0.0,0.0,999
0.362655,0.535267,0.0,0.705246,0.695953,0.01237,0.318986,0.185007,0.09631,999
0.49386,0.427778,0.789174,0.358414,0.79925,0.07037,0.250494,0.0,0.0,3
0.623678,0.563788,0.835736,0.087764,0.572773,0.017344,0.387784,0.0,0.0,999
0.535015,0.397489,0.763113,0.44094,0.804271,0.094147,0.268431,0.0,0.332296,999
0.529479,0.454686,0.769156,0.425544,0.793505,0.097211,0.23253,0.0,0.0,3
0.421531,0.650093,0.0,0.50667,0.652083,0.0,0.27394,0.484242,0.15474,4
0.430381,0.302846,0.72988,0.355875,0.895808,0.104176,0.248962,0.0,0.0,3
0.429671,0.39351,0.0,0.434855,0.605774,0.072899,0.523039,0.0,0.0,999
0.584255,0.102349,0.0,0.476406,0.560152,0.126978,0.707716,0.0,0.663961,999
0.599249,0.354126,0.35723,0.56598,0.753377,0.119625,0.390796,0.074096,1.0,999
0.419383,0.392626,0.764496,0.34967,0.846275,0.05905,0.229676,0.0,0.0,999
0.385864,0.610039,0.0,0.498986,0.687237,0.0,0.270773,0.47673,0.134995,999
0.499565,0.423993,0.778626,0.313808,0.795349,0.087625,0.26179,0.0,0.0,999
0.583325,0.437853,0.741143,0.376413,0.729836,0.088152,0.326315,0.0,0.0,999
0.0,1.0,0.0,0.010405,0.531241,0.0,0.085032,0.0,0.0,999
0.544096,0.451739,0.799254,0.37537,0.789358,0.103659,0.237397,0.0,0.0,999
0.470397,0.358887,0.79124,0.318344,0.836255,0.088873,0.265414,0.0,0.213651,999
0.438784,0.307055,0.759237,0.377213,0.898047,0.104295,0.236319,0.0,0.465393,999
0.492574,0.251394,0.599112,0.399881,0.861116,0.109377,0.341942,0.0,0.0,3
0.480585,0.315453,0.765352,0.315618,0.847324,0.09985,0.291124,0.0,0.0,0
0.489898,0.364697,0.788884,0.373195,0.855724,0.095356,0.234874,0.0,0.0,3
0.44063,0.39666,0.732935,0.350444,0.832519,0.060711,0.248036,0.0,0.0,999
0.509619,0.474716,0.779866,0.137013,0.720806,0.025005,0.311403,0.04598,0.467235,999
0.444821,0.303865,0.749956,0.269825,0.864885,0.09178,0.285244,0.0,0.0,999
0.919403,0.634166,0.613696,1.0,0.718643,0.272907,0.059723,0.700975,0.0,999
0.488886,0.375983,0.768187,0.295053,0.820498,0.093687,0.274638,0.0,0.0,0
0.529304,0.399033,0.810836,0.256592,0.796349,0.084405,0.278129,0.0,0.0,999
0.421327,0.27525,0.759326,0.322503,0.889303,0.09314,0.275548,0.0,0.116027,999
0.495895,0.397126,0.79915,0.232416,0.809315,0.089019,0.267564,0.027569,0.330733,999
0.451429,0.406898,0.789959,0.252207,0.823816,0.090285,0.243512,0.0,0.0,999
0.448841,0.372455,0.788361,0.365651,0.867934,0.104374,0.213478,0.0,0.0,999
0.433603,0.588811,0.0,0.727672,0.616454,0.0,0.357804,0.164724,0.0,4
0.505243,0.369638,0.780584,0.418361,0.820421,0.084469,0.271488,0.0,0.136402,0
0.483295,0.473461,0.805282,0.244166,0.739768,0.017169,0.284247,0.0,0.0,1
