@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {1,2,5,7,8,9,10,0,3,4,6}
@data
0.215963,0.389365,0.510997,0.741181,0.440294,0.834778,0.357669,0.558906,0.397479,0.290427,999
0.475198,0.519767,0.181336,0.38555,0.261869,0.831224,0.233957,0.657691,0.278926,0.445134,2
0.33102,0.717605,0.483858,0.592658,0.024914,0.540445,0.566747,0.323376,0.672744,0.327633,5
0.286115,0.677312,0.720445,0.754125,0.093411,0.417452,0.363722,0.644209,0.737771,0.380393,999
0.227146,0.671762,0.482501,0.50763,0.348603,0.692216,0.331459,0.645347,0.548469,0.332899,8
0.282307,0.618924,0.380561,0.739666,0.534818,0.670903,0.344032,0.587981,0.609799,0.206321,9
0.312801,0.660567,0.390111,0.554566,0.270502,0.682212,0.280933,0.612533,0.587745,0.166505,10
0.197774,0.356802,0.547808,0.804644,0.457891,0.748755,0.370613,0.554761,0.360922,0.195058,0
0.246661,0.376594,0.466758,0.74125,0.444296,0.830532,0.346139,0.63304,0.34879,0.348479,999
0.496292,0.528308,0.178595,0.374623,0.270402,0.829236,0.220604,0.663803,0.252614,0.45529,2
0.461368,0.724513,0.236685,0.670063,0.192885,0.547515,0.366453,0.402118,0.636674,0.150757,3
0.462025,0.764021,0.412285,0.623331,0.037301,0.587653,0.555095,0.387826,0.695152,0.228232,4
0.297059,0.725571,0.612433,0.633548,0.020127,0.436444,0.589599,0.496947,0.706953,0.385797,6
0.28843,0.666133,0.720954,0.752432,0.074143,0.410962,0.365118,0.655945,0.742857,0.383079,7
0.2055,0.659746,0.413086,0.492634,0.348541,0.663791,0.443891,0.54617,0.703232,0.280835,8
0.280525,0.616972,0.376093,0.748594,0.52943,0.66764,0.348714,0.59829,0.57562,0.239635,9
0.331948,0.645096,0.379623,0.572755,0.245132,0.661708,0.283279,0.684588,0.570928,0.156058,999
0.237978,0.37322,0.429589,0.705319,0.42777,0.848899,0.40751,0.631173,0.433226,0.3083,1
0.507422,0.549725,0.154418,0.414312,0.321415,0.814616,0.211171,0.663238,0.270071,0.401504,999
0.47824,0.706027,0.245093,0.675809,0.190095,0.585369,0.291808,0.4745,0.605206,0.121948,3
0.435893,0.759967,0.386407,0.613645,0.09065,0.605593,0.459988,0.440102,0.638766,0.211153,4
0.240118,0.717258,0.601006,0.603812,0.0712,0.312788,0.696533,0.479958,0.690578,0.465999,6
0.285268,0.676536,0.715597,0.717051,0.051798,0.412213,0.390295,0.64431,0.734013,0.397244,7
0.227633,0.629753,0.419725,0.503659,0.317864,0.713181,0.377094,0.65274,0.638021,0.351693,8
0.268757,0.618216,0.383292,0.736656,0.530596,0.681646,0.330855,0.586876,0.548106,0.306337,9
0.515967,0.554161,0.130129,0.47942,0.33515,0.783487,0.241563,0.672968,0.26523,0.392244,2
0.503729,0.722324,0.221843,0.65923,0.232898,0.612698,0.271314,0.4692,0.569031,0.141108,3
0.394866,0.745665,0.380497,0.619538,0.163972,0.630317,0.384483,0.457575,0.590852,0.222758,4
0.248565,0.699072,0.587435,0.618846,0.045635,0.373462,0.661266,0.492176,0.720649,0.428145,6
0.213001,0.684781,0.727275,0.713791,0.129509,0.271836,0.550061,0.46596,0.793724,0.503993,7
0.22296,0.592902,0.418976,0.523114,0.31885,0.709122,0.360915,0.706684,0.661287,0.338644,999
0.266414,0.614793,0.330427,0.747476,0.549637,0.634381,0.417167,0.519515,0.649693,0.243641,999
0.3987,0.655955,0.344718,0.543605,0.220466,0.716993,0.266101,0.725579,0.493126,0.261595,10
0.190503,0.341585,0.499,0.815979,0.469602,0.731541,0.440124,0.545484,0.446653,0.150222,0
0.455127,0.512332,0.155878,0.492448,0.335839,0.773528,0.229395,0.678281,0.263116,0.416483,2
0.516302,0.715116,0.207657,0.678789,0.242832,0.607695,0.252913,0.506917,0.506707,0.168591,3
0.299819,0.787465,0.436719,0.470529,0.173376,0.438204,0.697528,0.264806,0.568175,0.452833,5
0.249909,0.687556,0.704341,0.638361,0.045917,0.411175,0.472305,0.595653,0.740442,0.383023,7
0.285037,0.607869,0.30563,0.743144,0.543392,0.621459,0.427842,0.54717,0.659311,0.183923,9
0.400077,0.647436,0.335988,0.54513,0.168211,0.683428,0.274941,0.737148,0.542069,0.249731,10
0.201601,0.329806,0.488022,0.83231,0.47624,0.720804,0.454201,0.542337,0.438986,0.128013,0
0.240276,0.391033,0.387951,0.612478,0.400874,0.874031,0.4089,0.625265,0.414696,0.397424,1
0.436151,0.498827,0.180553,0.492611,0.348578,0.785765,0.228448,0.698924,0.262762,0.432783,2
0.468555,0.695711,0.237714,0.718821,0.250489,0.581247,0.261502,0.52009,0.495678,0.171249,3
0.325745,0.786673,0.433142,0.478155,0.142104,0.52511,0.599822,0.28083,0.614342,0.411646,5
0.269662,0.711963,0.496055,0.525262,0.057464,0.48642,0.622292,0.501146,0.716543,0.378561,6
0.23901,0.686771,0.701718,0.599008,0.036056,0.404635,0.518509,0.596776,0.730794,0.385349,7
0.37827,0.635203,0.352503,0.571534,0.179348,0.665202,0.266941,0.721768,0.549168,0.189189,10
0.334181,0.864649,0.692002,0.354927,0.164425,0.38097,0.443944,0.500059,0.767626,0.310718,4
0.150088,0.706857,0.82223,0.292553,0.394576,0.283255,0.435685,0.271887,1.0,0.479004,999
0.399184,0.923787,0.457971,0.224842,0.46807,0.202798,0.529337,0.576289,0.748556,0.386706,6
0.292163,0.853753,0.79596,0.210947,0.257515,0.305631,0.56883,0.574911,0.574009,0.65237,7
0.207027,0.792147,0.727811,0.412451,0.288736,0.430255,0.510909,0.461247,0.737118,0.706799,8
0.096151,0.671426,0.675574,0.45585,0.392517,0.570728,0.542462,0.462755,0.634598,0.692096,9
0.044444,0.313539,0.86541,0.507927,0.764371,0.60494,0.709102,0.422683,0.361445,0.256324,999
0.44221,0.302193,0.244403,0.174367,0.366559,0.898067,0.853404,0.802171,0.746888,0.37315,1
0.264914,0.478057,0.22403,0.137033,0.529322,0.702007,0.581522,0.72521,0.458486,0.249401,999
0.389701,0.901921,0.629288,0.322182,0.199894,0.430827,0.43427,0.549051,0.689412,0.281,4
0.369393,0.894102,0.527809,0.322281,0.329991,0.26701,0.398839,0.537277,0.879538,0.349439,6
0.331255,0.878199,0.762452,0.176191,0.271518,0.33897,0.611423,0.594451,0.548454,0.616219,999
0.186768,0.800335,0.73069,0.337869,0.32386,0.404135,0.513796,0.482498,0.679175,0.668051,999
0.121544,0.69054,0.697042,0.488976,0.336586,0.598734,0.520207,0.411322,0.686497,0.544566,999
0.068844,0.597015,0.79662,0.286373,0.303931,0.6223,0.639472,0.351166,0.507544,0.5004,10
0.381801,0.303498,0.281354,0.220625,0.44913,0.927782,0.798198,0.769514,0.668622,0.293589,1
0.090322,0.628635,0.854039,0.321647,0.245141,0.291037,0.559537,0.258869,0.893112,0.50496,999
0.169629,0.773691,0.7757,0.381326,0.260415,0.381177,0.519462,0.468372,0.626521,0.656057,8
0.135596,0.697292,0.709434,0.497573,0.309828,0.606368,0.499008,0.420475,0.65432,0.542751,9
0.152994,0.673781,0.693759,0.204113,0.354638,0.68787,0.647935,0.338655,0.462644,0.452669,10
0.054881,0.327159,0.936375,0.611533,0.687493,0.53708,0.612025,0.334758,0.275749,0.308496,0
0.365991,0.278542,0.300359,0.260965,0.44545,0.945182,0.750273,0.783423,0.614826,0.320157,999
0.218815,0.411917,0.219536,0.214278,0.458026,0.734529,0.538912,0.668657,0.443208,0.315101,999
0.401605,0.775338,0.12836,0.323635,0.467174,0.39632,0.466636,0.476261,0.580933,0.214529,3
0.435047,0.927984,0.546492,0.308036,0.240521,0.439212,0.457635,0.525172,0.638902,0.239185,4
0.140287,0.678853,0.800953,0.313339,0.216245,0.350555,0.453934,0.317068,0.941606,0.51417,999
0.365492,0.894501,0.617925,0.326622,0.253,0.335305,0.410307,0.50869,0.878473,0.435601,6
0.324977,0.864355,0.777893,0.207922,0.256716,0.286573,0.650954,0.633829,0.513499,0.591907,7
0.2192,0.795128,0.783069,0.448204,0.20112,0.405732,0.522703,0.458492,0.6254,0.605107,999
0.122078,0.720152,0.715101,0.48892,0.343706,0.522518,0.540431,0.387601,0.681238,0.55039,9
0.056802,0.262581,0.935245,0.643746,0.694923,0.473027,0.534591,0.351255,0.223702,0.325795,0
0.262926,0.447078,0.226021,0.103815,0.469267,0.711993,0.538456,0.747813,0.439642,0.329754,2
0.189631,0.759127,0.727255,0.298574,0.336938,0.334437,0.385262,0.417427,0.980506,0.447093,5
0.259633,0.835282,0.750406,0.422378,0.226227,0.435348,0.617361,0.431366,0.663055,0.509636,8
0.289304,0.414562,0.28302,0.007247,0.318577,0.731064,0.604678,0.792885,0.52034,0.39328,2
0.386361,0.912791,0.580844,0.269276,0.310017,0.270846,0.508259,0.480983,0.887364,0.35536,999
0.115713,0.708492,0.585087,0.240886,0.531509,0.515675,0.413871,0.48433,0.668609,0.214163,10
0.964433,0.22531,0.00457,0.586225,0.404898,0.932899,0.6045,0.734979,0.134654,0.198887,0
0.618106,0.494868,0.207874,0.736887,0.390183,0.893042,0.410131,0.815818,0.31996,0.43975,999
0.613156,0.777504,0.33937,0.744358,0.225229,0.664606,0.474533,0.766424,0.410248,0.470225,3
0.474601,0.774646,0.632489,0.790148,0.148451,0.408623,0.336725,0.838895,0.570755,0.554439,4
0.527224,0.770913,0.567018,0.83983,0.181463,0.455279,0.344763,0.846794,0.457844,0.527899,5
0.276558,0.639599,0.506585,0.811335,0.167822,0.270103,0.594545,0.633328,0.789013,0.638628,8
0.215367,0.693943,0.55709,0.571306,0.249359,0.454874,0.698089,0.479765,0.939705,0.518815,9
