@relation D10
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {100,701,101,201,200,601,501,401,300,301,302,-1}
@data
445.13364864063885,684.4256441268114,557.2396978257107,54.89280159869363,153.79218503770662,7.7490544213828505,454.81274929313963,944.684234424811,156.95357629102318,442.3585728310088,100
441.5190634366653,245.64007443439795,548.9342115491999,49.94488665494779,150.49252301328497,564.0867992788244,447.06653979994053,941.9762960767498,159.49518320395677,443.35060081230483,100
441.6303442134911,467.6188482807252,552.482092306643,48.77003948838047,159.09347369738313,486.3009395166961,448.8887418911679,942.3336869327651,161.2697191939824,451.96836977853496,100
437.7594724532765,749.8259519500247,557.6653173971857,54.379836324824026,160.91860041022653,499.7607758615653,448.07938267035115,944.2848370874278,158.7301846708042,436.27882902209467,100
447.8505709960873,646.0467665553173,568.4280149840076,64.42912229649369,155.4097352810991,310.33475430823773,446.9495792215054,943.4714038366579,158.52522148795398,432.39323010473237,100
436.5451657660662,108.13504522891793,563.9834512316678,49.710236565961694,154.65963187060797,424.8031208156688,453.32721047617423,941.1113285277713,156.32064660007615,444.0756296461233,100
441.796466856433,590.6366454771216,555.2570533931953,60.05280332015376,157.6465804051869,782.0766473507641,451.8709517934013,947.1059812439503,155.4088686001666,454.50635217450207,100
435.68299161401956,452.4987374630307,562.1154611318029,68.92120075316915,155.22686778103645,790.156031093934,444.2976316135988,949.0369909432974,154.72576759243816,431.2831406788039,100
439.21672921479757,126.56545858295287,561.0990337028289,67.48566176511,157.14727650072766,132.0899944480697,444.87277483714865,947.1349335709523,161.33156409084177,416.90171579601355,100
442.6007364837689,213.31271598275015,568.9203244388691,69.2153066904619,149.62193986254906,371.07443527900506,451.8016559967337,948.9688847849774,153.87491195867443,435.720968947465,100
440.85214060988795,261.221028775916,563.0426065145911,58.52075518046677,149.33322292039514,956.6357395105493,439.0526776379483,947.1732317941517,151.38102670366945,439.72726750957185,100
443.27949901572214,139.6318809867233,559.0469489829862,57.952633833629335,159.95109480116338,236.64919715340017,461.4218833749207,941.7922636306719,149.37425712475434,440.49937967678596,100
453.29575970122494,32.53065890661655,549.4147692260123,48.17547754746238,157.53888976893614,664.3792184469786,456.8060444698807,943.5643911316669,165.49050387545515,439.1571128057438,100
449.0981013824577,436.76937110671764,562.7176863827839,76.39881338100525,150.30038138479128,12.682581798607817,442.9470468360746,951.0729890034698,156.41320157945236,423.9077763802131,100
445.4803276785777,522.988306401055,574.6976494794453,77.98496972915837,155.36599719517696,153.77647303582953,449.98772076879123,945.803724018194,154.11890158944087,425.96393486433664,100
446.50168451305416,713.7776060906708,550.8981323016064,48.40871900029674,146.32948219142085,849.8027606747809,455.24346679413657,946.6045832883985,149.98756830219608,449.37603937903,100
442.94873816759264,657.7694633080913,547.6765335078305,48.218173168759975,152.38090942812133,672.8563229278819,450.279236567326,953.7185146964356,152.39442254263554,445.1204903459416,100
449.8706348825753,336.1110697771936,551.4122163247897,51.22327458044211,158.57724691573023,970.4338385749935,461.0478320041808,949.4727061351306,158.53279859051753,433.76532479489435,100
442.7157641369836,547.3208122262097,565.2334285402097,69.20943781526509,145.9948517376808,772.6148163894611,448.5773557460815,953.9589995081201,148.89688878667235,426.5001991673428,100
433.8474047683669,653.1961691382108,554.339977314801,50.69941503163505,157.01740726223076,904.3389167288943,452.5969611506161,939.4254661336668,152.96275293199085,441.4007388843985,100
432.20522587175793,940.1713530653723,551.3379150186548,64.32237358607492,149.48824758447762,805.9104174009274,450.12733977579836,945.9002666586114,149.54744616572364,433.04936308342144,100
452.59370545592316,563.5189846431953,571.1660151317618,71.85896320095878,161.21524774124228,522.8715873837629,455.3844797336648,937.0258407073205,155.88874979079418,436.70300413719525,100
453.178270381307,227.74612732696187,568.3464719233458,66.46613469078295,161.4408775403906,554.3031397592932,452.4816401913379,938.1415507260651,154.868383104486,436.8895725127056,100
430.50428942205855,912.6511049269333,560.0436323903442,53.6925938675832,158.14504854586926,440.35386534639156,446.523646555087,947.7500177972472,152.83031550041775,444.30053057626293,100
444.80081346197795,479.5560248326939,571.2448989679008,72.65624666333821,148.38021481840033,726.9320769920197,447.13563417696315,956.7934116147023,149.62704983655695,418.82303152642265,100
441.6085668800659,182.6727694438347,575.8762695060915,83.32771970565169,157.26032129212945,316.75915544378853,450.3262391123642,951.4909455884585,147.61614752167907,431.9420481105455,100
443.551792180266,593.503699837166,547.2168765952964,56.85405863490579,148.98920208390004,653.7155211722996,451.4261623513484,951.6401345616613,145.1316104290292,440.6272855140104,100
450.5389345419712,741.4834541174566,560.2387429788909,51.55933716821002,148.21461664216005,428.8240162002677,453.3779964535772,950.6055072190256,156.94965305414823,460.01610542010144,100
449.3615013957348,782.6990619667525,572.1860810689058,58.15369011039109,146.35440841812587,192.38226196763642,460.5985463291041,953.391807744466,149.63912776568003,425.3249561818996,100
446.9760745734826,860.272792471666,581.3713189723915,88.41960169616661,151.12948988744745,31.124661407613054,459.63295738413075,955.4837406237779,148.7279681595696,439.511494087681,100
446.2455768651957,229.1751408750632,580.7445210632553,88.66092185325665,148.9127858470734,215.23418828235984,454.923737002939,946.7558637496751,149.96013267208562,443.2226728086273,100
447.6294747072472,393.30862263481083,574.9963966927827,53.49074639414755,147.13254233426122,589.2429798264179,453.6897461990855,950.0163949806628,157.37835546544832,434.03538006897435,100
448.8879115888487,342.4308494770423,554.7213957975912,63.25838183004785,146.77711162995098,544.8251678156153,455.72049086453717,958.325401101945,150.07157010041567,434.4639800573034,100
446.9924109389074,10.172493326201181,560.0934648304684,51.88085271956745,144.82538108815666,822.1319437552291,461.15450519727085,944.9547760207716,154.29343844323387,447.6923311172985,100
449.2465287305775,311.8190475596999,545.0713516653816,54.785054323219896,146.0175459705508,55.56959470183409,459.55160768704775,949.5193493521501,152.1828684344483,444.3297401757443,100
448.53509292226653,839.040074308279,548.1087424300201,59.24188992479059,144.80492767444665,730.9449275670293,453.2081213392267,939.9808609003074,155.3425041444959,455.5310706158428,100
455.51966883786287,131.78797251525464,562.6903288056462,57.56392187927503,152.48326246074404,650.1585654341542,452.08566420405447,956.1034486749016,154.92138823857553,452.44980330303963,100
