@relation db_C10D20N50
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {102,100,101,201,200,202,501,401,701,801,601,301,-1}
@data
646.4996828168762,143.83409552175985,456.3677059383314,43.881569250963,90.04488848742298,751.9925932260468,958.171619732197,653.2865820725958,254.55622158733289,253.08084880026064,398.01344428016495,458.0226088578922,251.47672905660122,243.49273850828382,782.7507977076986,208.27111430833435,559.8318329996757,347.8691251893534,456.1521441994295,852.9395473692322,100
650.9641396935708,140.40800279904687,447.8327051821816,47.627487046810415,831.4016283124536,745.0081046943288,963.4049811544567,658.1468863493315,246.39615423092437,259.7103004230413,193.49358334362176,450.9165274857892,247.39303744252194,244.15588480745063,684.0762196457846,542.0932008034758,552.1560832339544,339.7702583666406,452.049931887746,862.4939212516725,100
650.2378697904117,137.04510920013573,452.84036078119414,47.490104279205354,409.96172840687393,745.613862685846,965.4433250060188,648.1994220948752,248.87137895850057,254.90631902304133,272.02820633839184,465.29083409677986,246.2535833524557,249.14869340859912,537.62508336204,392.36479872891084,565.9767709532207,341.3053337995637,460.80755998636147,862.7814360566265,100
649.6672732192319,146.282724184084,451.2914136919211,49.008398613587104,558.0622844157343,744.2682462497932,964.4294359204958,660.5692710232742,259.805460745779,247.0441337225624,242.61459177184298,452.4890636103053,256.80090815334904,252.98663589045105,537.0096470384294,270.2036072034599,555.5391682624698,341.24115637489706,459.3203017771939,857.7247602321952,100
638.6419078918412,156.04325215419976,450.4725048498617,50.16195515616012,301.4275740975726,743.0358879560845,968.4772740328241,654.4574885442067,249.70375498322645,250.64286491023637,713.9475919386559,449.48410685967275,244.92019796941474,249.15544334361894,166.44367284137428,249.32569246423586,554.8727277696105,353.7797232616119,460.40388826407826,841.6851174166388,100
654.0817836341021,147.87977315295353,463.75903164953854,50.05030034695662,802.7377830423559,744.3330504462873,961.6137316860531,658.0466626923888,247.32578815371926,260.9635309999134,501.10917645181263,453.32791936205786,246.0908731613326,250.26407374994446,901.2897652304694,571.5694347280627,554.5137129555668,344.2520754561459,449.49829959681523,854.0482230918088,100
641.1635115829025,147.81238233838172,441.7168393519148,51.600662374037114,696.4862834734176,752.5794528829834,969.6983779858759,648.7962879820352,250.918096868237,256.7189241603865,316.5461892878031,457.4156741233302,248.15854994636865,241.781570525347,30.477931405439307,521.7512809486267,544.5692883418482,340.29265031445095,457.09355905900816,861.0858483950234,100
644.5446726448722,149.79919713053252,446.79293958270836,45.416271109966175,505.81650723147976,752.7503343706543,962.6706330013448,638.7204294573855,243.6102369279693,259.8716626830203,949.160386068184,463.6800636600672,252.3039731613854,245.49149228217928,640.5600814737853,954.1635728168253,554.7698158679486,329.62440509901336,463.77811349759634,858.6945773814921,100
648.5604482553613,148.4152834865382,446.88185333955454,54.2736709812036,625.3689701471193,745.1561316586765,970.770180670772,657.4576473140938,245.25572514677376,256.9653185587325,667.5069521067717,455.20569179566286,236.4011861956246,254.10788164695467,379.93952102735517,495.0898342729302,549.890316261947,358.1327905929828,451.9859710606043,837.5077890314743,100
639.3651233009875,149.99345064247527,458.8639753478825,55.472208187653024,563.748206943966,740.8641168421733,965.4257274685959,662.5675388694387,244.43398568175664,245.05821944675012,117.29585790425523,454.621793890894,237.72119782366033,245.70337973152388,58.28589670191664,241.72500431251865,559.6591063841757,368.4305710714187,457.2839946662151,850.3628663620425,100
640.9576221761436,150.5439790556669,455.15099654296114,57.52950465917549,445.7391630058376,735.5787549968175,966.7403320314909,654.3477543974141,250.72378568076647,254.57868069450117,242.87075775262667,448.4223447206575,238.4841153312312,248.35395167926987,360.3004831614576,942.4704373147268,551.2431257274562,365.87182519346413,442.9097510253603,837.4283162546112,100
632.1967632824777,160.88333259130496,456.9904393456684,51.0973354996001,772.8563153853394,744.7211408046701,964.9585940001488,656.6557892058141,246.42411851111768,258.5799148950311,607.6653258358056,450.7549650813688,239.08569193381916,241.2550680931966,915.3382039670236,372.9712830863319,559.6791600712168,368.73354467753705,463.9818150429387,854.6754099821449,100
639.0064651922936,155.36307597447703,450.66540615241854,47.09943371090873,210.6769443739742,751.605978736152,972.3311163645554,659.3444361678403,251.84125108589754,250.19206313000873,224.8538493945742,458.45842079315645,243.05212683671408,247.44406257935094,297.2203772337857,625.0977949966103,563.9992940517494,370.2022294512815,457.5423193777225,849.3113396442068,100
642.2788708467402,158.90694757582537,453.2976726464319,63.84913978230928,324.0245651435555,737.700477253584,976.9864726196271,664.1211568497827,250.11168343066905,252.3646296349546,153.72505911565904,452.9443034912612,228.25169389415004,246.43149367547693,305.4342383719395,87.39363427802394,557.3794960999483,354.70711786599674,457.0874915811895,829.584909500677,100
632.1212437077575,144.76997911223302,464.83295877982073,53.529360885823394,871.7429113801356,730.6368790471877,966.2639110838743,676.6573265413823,250.1697448821868,254.57630335232017,210.5787705380815,446.619252417592,227.05419778310335,239.13002438694642,110.03983838928522,347.5866628690045,553.6482668323832,357.63446317201715,461.82431626364547,841.7405595886694,100
