@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {3,4,5,6,8,9,0,1,2,7,10}
@data
0.2055,0.659746,0.413086,0.492634,0.348541,0.663791,0.443891,0.54617,0.703232,0.280835,8
0.353724,0.643778,0.38388,0.569249,0.230607,0.691925,0.26454,0.704395,0.527113,0.195881,10
0.056802,0.262581,0.935245,0.643746,0.694923,0.473027,0.534591,0.351255,0.223702,0.325795,0
0.964433,0.22531,0.00457,0.586225,0.404898,0.932899,0.6045,0.734979,0.134654,0.198887,0
0.594387,0.126599,0.157003,0.526748,0.537496,0.894604,0.722481,0.907924,0.548028,0.238201,0
0.2919,0.53544,0.261815,0.461954,0.612824,0.642022,0.595236,0.75129,0.366457,0.119819,2
0.213215,0.768433,0.812378,0.476587,0.656162,0.392002,0.408869,0.595155,0.340736,0.24049,9
0.364772,0.905052,0.723599,0.272499,0.257755,0.230434,0.538441,0.665085,0.582083,0.456576,7
0.156936,0.756732,0.678976,0.291982,0.550152,0.417063,0.623128,0.554316,0.446453,0.18889,8
0.132849,0.303623,0.996766,0.749145,0.779685,0.447686,0.191741,0.236472,0.384376,0.404099,1
0.218288,0.463622,0.597378,0.819407,0.698306,0.685101,0.35978,0.306758,0.222985,0.430781,1
0.252479,0.635577,0.448286,0.659038,0.391662,0.547216,0.551962,0.711544,0.520163,0.074027,10
0.227225,0.496879,0.473846,0.826696,0.638157,0.55976,0.332825,0.321073,0.205598,0.676415,2
0.175582,0.446922,0.413562,0.864838,0.529197,0.379286,0.250628,0.129486,0.581391,0.704971,2
0.475767,0.858417,0.604256,0.262846,0.038278,0.300891,0.581898,0.690878,0.390338,0.262741,4
0.470354,0.865237,0.594698,0.239188,0.041417,0.305665,0.582143,0.670012,0.426717,0.271181,4
0.203517,0.702952,0.395965,0.400298,0.292973,0.39827,0.657504,0.44196,0.374901,0.738865,5
0.134465,0.682876,0.45631,0.417301,0.314153,0.393269,0.612486,0.444976,0.433882,0.718848,5
0.172566,0.741636,0.495475,0.238381,0.394776,0.312647,0.858578,0.354598,0.515327,0.505084,4
0.871269,0.02511,0.0,0.62457,0.494972,0.737998,0.889215,0.886638,0.468324,0.24366,0
0.095984,0.483639,0.557816,0.514362,0.697093,0.642639,0.288619,0.385814,0.432989,0.094533,2
0.206745,0.620037,0.837662,0.57656,0.093231,0.568653,0.513103,0.621647,0.664907,0.31672,5
0.141011,0.683786,0.46695,0.4513,0.512466,0.535461,0.531359,0.648607,0.667173,0.339318,10
0.181843,0.109839,0.556816,0.762452,0.779896,0.65358,0.566864,0.502088,0.360373,0.181095,0
0.216419,0.780742,0.656578,0.468998,0.335049,0.567233,0.320813,0.528595,0.646206,0.388683,9
0.454711,0.735478,0.328477,0.595124,0.0,0.36475,0.674345,0.404519,0.531795,0.154072,3
0.113553,0.35863,0.604777,0.77889,0.549953,0.692718,0.643897,0.317238,0.530155,0.186596,0
0.412024,0.879566,0.682667,0.167497,0.328128,0.553004,0.546733,0.60872,0.626045,0.117197,4
0.360646,0.795574,0.353339,0.298846,0.647459,0.39338,0.416657,0.65298,0.525211,0.029033,3
0.171688,0.6743,0.661012,0.736528,0.503142,0.234609,0.230947,0.390988,0.515371,0.795713,2
0.691506,0.975589,0.384127,0.255344,0.420392,0.537904,0.549624,0.328399,0.299134,0.78229,4
0.190615,0.718196,0.44967,0.586328,0.583898,0.438491,0.373053,0.288713,0.434454,0.704663,5
0.415768,0.846139,0.305351,0.494827,0.579388,0.467906,0.524863,0.253197,0.320211,0.49065,6
0.216124,0.681721,0.758517,0.738092,0.712117,0.405452,0.305834,0.287149,0.321286,0.672864,1
0.426658,0.891507,0.406373,0.347352,0.38544,0.450859,0.598816,0.296266,0.387736,0.738396,5
