@relation db_C10D20S250
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {100,701,101,201,801,200,202,601,501,401,301,-1}
@data
459.01081852097195,943.2066811210813,855.5062934999894,339.6473068705812,756.6026826789308,288.8163107688113,456.771074582577,46.23833126204751,242.41500361211249,154.9449790947649,646.821517785435,43.79352661207873,944.3798757006036,512.0790527672282,141.6990804162106,540.4889275067829,445.09826146487006,55.95785921441565,345.25150480822555,57.219285105016795,100
460.9650886062676,949.450436243228,853.6749876079352,272.0843896798635,757.105697062333,959.0119776271466,446.9791022331652,53.79271617633486,245.85527001890264,157.49605857642942,641.4303989487271,36.59325649692927,947.0941365396417,28.38317731781426,132.333296620444,536.4036687536915,445.4814531675329,975.8412248763314,351.3804540110083,60.12177629784041,100
466.5027840677465,951.0311341136992,848.8247579720571,866.6331217592549,748.7964622656228,296.6606129050807,462.79690792284754,49.20480293528328,244.66034642594423,161.03004473549825,640.472669698089,36.306965347220356,952.8875299885337,185.95771089091207,138.08883891332368,547.456868641795,438.0390454121964,387.9360291236573,348.41702834399763,59.07794264813062,100
464.29232709835725,947.7830137428593,849.0453838730263,244.08899919659765,750.0406210751642,52.068976946972434,462.1302561673316,49.04801244808142,242.82467721817426,145.9877868478305,652.4995923126382,47.26053506258049,939.7787277404168,583.4196973079569,132.26501209205773,543.7746348042293,442.82355704809527,593.3012571594913,351.7556813886132,60.79470627479113,100
454.02103840681633,943.4549156635638,848.280483411555,286.1464127587097,761.1100766799093,735.4374485399479,456.46434007426626,51.959129335599556,251.77120202299216,159.53328017607035,636.9479333046114,31.970689427128967,953.9446983433264,821.6677118523065,147.07692019169005,541.0377212634394,432.09713689181643,9.031387131923418,354.4432197342119,66.98331326283865,100
460.61842488991425,959.6691218118018,841.4044357282024,641.523596898986,757.2193056308259,265.0795623587027,473.22189393508285,55.314380363304345,252.52663042768614,158.55470031696262,644.8743901804289,41.17500262666859,947.4545672372875,321.44965952946427,139.57898852939252,551.5902333799606,434.63215874787403,381.26052302301497,353.46955724042726,65.38895749053984,100
457.669681850909,953.4856654770173,848.7365697632035,190.6308115213956,763.3844977119742,581.4005015559716,447.9342827906461,38.46163375468668,243.6794483769798,159.42300407658362,644.6603156295305,51.6206517461329,950.7081506409957,410.42867082488823,147.12046791850142,545.1915550502046,437.0732636692275,212.69699056799462,350.8264777407649,64.29813759153456,100
467.16555154614963,950.7464176890671,862.944730320656,267.391125824893,757.253248697375,362.77872717181134,458.0135774471621,42.23437930031504,234.12616735079266,151.9786723984973,642.7759317320359,39.2350110734248,937.6274064380613,345.4753730882878,151.48729262753756,533.3702915594923,449.60802515511153,489.9126841296796,350.6487305531843,61.5474101433657,100
471.34389834318677,950.8211514468522,865.585222509373,450.10585099956444,751.0694699984556,828.6553462934123,454.09863545688717,38.9192079945748,223.35128141638688,154.3853936860398,648.4568486079496,37.859164756716524,931.7053123034592,634.2091764231362,157.96349103255926,539.9323926547579,443.3545166334402,660.2189739724453,345.84793112508214,54.41455261102482,100
465.6761314102111,931.9280580151743,860.3289762407629,491.447624386115,766.3372336456074,967.3202590464988,446.16826097496306,46.852118581807105,251.0316880254813,148.870536900104,637.215937626355,49.58991633892587,936.8082686919214,354.3523164764529,151.00525213737345,536.5851242132428,450.7173883496745,766.6124610251137,338.78141094608964,53.30673028679315,100
463.36494252007225,934.4528319344751,853.6003670396426,281.4662128961154,761.6665613774378,556.978412198894,464.20897830812896,53.07785857942845,240.6646607245054,153.22909732484413,649.9638120482837,50.23675437366599,949.0552749647762,786.896173976409,146.95415595938445,534.981980615642,451.1799251668389,337.7928631735966,341.8409551061924,51.72061856924884,100
465.63186631778456,940.1909866741119,863.6837827524148,48.959519168166985,767.3890611600832,191.6022204514437,445.27034187989244,50.33772827633686,220.85824416694663,149.18906461145764,644.6532416692842,43.816908065021096,943.1689717460614,492.84350434997503,157.2734435180893,540.8693732966782,462.22063156995813,769.2040879662617,353.22043516044135,65.93403967461464,100
460.64735337381234,957.8093204051501,865.5248767064485,470.33901503962426,762.9989080732769,417.88671309292323,449.0826220169571,47.374400716931184,237.51296056275697,158.04751608595137,636.7047747469843,33.19841339126533,932.2413161681415,144.71731081534423,152.2308856679935,538.9024826249783,453.2626842197709,395.64284734848366,352.57095065860204,55.294264858910836,100
462.89629871986006,957.7886017534754,872.7950900994249,673.590684817734,763.2435557603342,498.4520113898251,440.8583261278489,41.103671581768666,233.79437190384016,150.75373767840426,639.4513962305455,43.53927519764997,934.977704297283,517.22198700466,148.11449720967698,544.4914925528725,457.07197208902045,402.73985566175884,343.66933840620857,58.82259007475583,100
462.7349913479654,953.7381520384322,861.5638674158429,207.9838628798132,783.7825318931665,384.52306792655423,450.2327251975321,51.85548244619533,225.32195047666056,153.23870944601825,638.6831759600246,38.40702235201917,933.4773139460993,961.7830998222087,147.59806219113682,536.4154639995131,475.3990216773461,249.31429676814665,352.91260785889654,63.78578866790326,100
