@relation db_C10D20S550
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute class {100,701,101,201,801,200,202,601,501,401,301,-1}
@data
931.873827519226,53.99857617691037,445.28681011514874,648.1153241381227,647.9430569503417,55.73758523012899,241.35691273607887,947.6378433559622,339.9966495516766,252.9732054132325,447.2831339564934,275.666830435361,357.1709784262553,148.9864882964495,661.7275067225437,293.4461825836222,45.63398397182951,256.41291681856376,444.8748577091122,155.75624469313294,100
276.2960621525644,57.7244175751693,451.328622206117,649.9677126254045,643.4494950336388,67.24604176492352,256.0329958721128,459.45379366310254,332.4253942834187,247.94273503613985,457.5517312613409,434.4914152954492,362.42268880448773,153.8977003599349,648.0717350151375,994.2181091384859,36.509172023113095,253.70456820106165,451.3266748624915,157.45716917837268,100
443.07871926550865,46.80483437317125,449.9717241306301,642.533099962885,643.1587526472738,62.21640929622544,238.68207913384742,879.9740471193444,333.3783493738469,253.52004460391777,450.2189840523656,927.8854534047994,357.7942770403051,155.2804892210511,671.382158759161,865.5709843332332,42.42928938872711,264.64186869277637,447.54163195384035,152.78127718546335,100
84.79869897125714,53.08591494617279,454.00382118509793,651.1511411825691,639.1526984120844,54.65925764023192,254.76607402993403,548.4122396167958,340.49534546056987,253.3325368390757,462.34275734612106,263.60908853504293,353.87559850518545,152.03553338066223,654.702072955109,492.9274798308907,30.59727159017459,257.55855915667667,457.6152977885373,153.73883643372753,100
123.59136783266256,44.83175592133329,441.5286482528507,645.1349414082956,641.7089488533903,42.13066599669539,247.17032978844145,462.6697281420138,335.303024480009,255.32945051956997,461.90035962482364,59.32259949715623,365.77555973554286,151.44702315003852,680.231113406752,339.4807305230163,53.539996425493285,253.46099248067725,444.2323486836516,156.8032349528797,100
238.95272555798763,49.60216407240742,448.6120841547717,641.6765256090296,637.3031279025504,44.18265296580586,252.24097466751505,982.1557874176242,334.9510516786481,250.82109443302454,470.5341067721915,750.0168663632622,357.74543614992166,147.45130914507038,683.1233601583658,47.23059578033239,56.55563577767531,258.812613721233,450.02408246749275,163.25670394911253,100
228.9289171338633,46.126662963260905,439.991198343838,644.021617433846,646.8985874700737,32.32972278606984,256.5035210248316,294.14312278047817,324.7911717012723,247.71467241298265,478.9046988393236,904.8677111019708,360.64204453583824,142.29990383425383,676.6324400280625,576.911615834876,48.8067850675984,256.8379466487354,443.50869310744474,164.11813983949162,100
275.93174118430574,52.52674421582456,439.1359104125115,643.557362765019,653.1035180653633,66.52976481297975,250.925716535244,219.06635596392186,330.06068384604123,257.6824923474904,436.5658111305558,833.0303029337622,363.1811031006349,140.9420446777162,672.9523171866828,953.8322399842633,61.08800816672672,255.3456700175369,442.3486009852772,152.34383947489093,100
653.9594468803256,54.26265609029553,434.57673931785234,639.6120568072645,641.9332211069205,37.86946225666142,252.4694356141557,859.4240883236212,332.0942613219915,251.0368720875055,455.5669663711752,841.1132109140432,357.1837757823901,146.38748483756163,671.7276968431968,696.8509161288218,43.66233982723789,248.75666533297704,446.2885494347081,152.09514377229993,100
1.283910795375598,52.62012095373119,454.61821828245877,644.6050520216264,650.8438628014014,73.85918003767648,258.2900773482523,874.9874789159063,336.17173756724344,244.8780145368306,453.14702459878447,609.6935360549548,358.42918935809587,150.95190554347107,649.2312964789083,539.4840413841614,30.453366881927874,261.10389004899474,444.87767498513614,166.88020318484692,100
370.71053748409133,42.26105919196903,445.63697718351665,640.22464652378,646.6412881535801,73.36475263002247,248.5930788789833,165.5053677580003,338.8988443118135,256.16666232576677,453.38115355589855,963.0102305035114,364.1306004696289,146.8712721711903,665.2991842415981,757.279512927837,52.59227680103682,270.5982531186681,436.14638633517575,160.61064535379035,100
