@relation pendigits16
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
0.0,56.8409504296,32.1768429423,68.232590058,72.9608609767,90.3011692648,100.0,100.0,75.8612591435,75.2239312508,50.4584696406,50.5996707227,28.5181283121,25.5832565431,16.2747882931,0.0,1
0.0,100.0,7.07173096138,91.8845937356,4.71448730759,68.6851162444,18.9418699205,45.742630007,86.3797117717,34.5192751578,100.0,45.6064909527,75.3982793325,23.1129927102,66.0028223062,0.0,4
100.0,100.0,88.0607501959,99.2925444003,50.391391695,74.4309127596,18.0814911356,47.1957918856,0.0,16.2109366895,38.3700559252,0.0,74.260083718,16.1827212045,19.6883742411,20.0,6
0.0,38.6967075694,2.38974882093,62.1578789506,10.8492795489,5.56208619919,63.6827358127,0.0,100.0,43.5703500443,89.7481578229,99.2807643152,35.8100370374,100.0,1.5661376504e-14,56.855584069,0
56.6457599541,100.0,22.0591597927,72.0484189964,0.0,31.6705908949,24.6160882437,0.0,74.7707811546,12.8382105571,100.0,50.5111278651,74.9267302741,87.5787862402,25.8527001683,85.4304635762,0
47.3058052476,95.2986596407,63.370440877,65.1844425837,87.8958770741,27.8610127995,23.2432551527,0.0,23.4667824095,33.4070940266,80.3745920014,67.0018613866,100.0,100.0,0.0,84.870747334,8
0.0,85.3585726071,38.8069828613,100.0,81.1693684157,88.0078811076,87.2222222222,50.5032722437,83.9280350197,12.3663688548,58.426588948,0.0,53.6084542676,22.2440739377,100.0,24.0475953995,7
34.6845192467,75.4981334852,57.7755008405,100.0,100.0,91.9001934473,68.3845535565,65.3200039299,80.546453608,38.1311497129,82.1210347923,8.96570325035,31.9468003627,0.0,0.0,17.0589297118,3
98.7236142007,79.8502099085,63.6891723957,100.0,25.3496190118,76.1078180088,79.5590207078,67.7793116941,100.0,62.530356623,96.9650202027,23.5844976293,54.2754745863,0.0,0.0,15.4867046325,9
11.3439532327,76.7651085321,19.634695692,62.2926613733,78.2791147633,40.5269344459,50.6175121904,0.0,1.07217491315,17.1109274312,0.0,64.4954854506,22.9186880678,97.8405634845,100.0,100.0,5
9.48076267443,86.4495845156,34.2319315148,66.633955007,67.5272580442,34.3869522205,34.4938166316,0.0,3.27187745359,26.6211836402,0.0,69.5157213204,34.5131826351,95.1546713158,100.0,100.0,5
11.0149018708,100.0,0.0,69.2107650843,15.2353125754,43.3734939759,86.8326816961,46.6704536659,100.0,65.5751787787,74.5434604948,66.9309870167,71.1388935177,33.2901014344,65.9948028765,0.0,4
35.3790801596,92.3687792882,6.03270627452,83.6608046302,0.0,37.8305303116,26.0484994048,0.0,76.3860791261,6.43332919272,100.0,46.3088068634,83.5089939791,89.3697826214,35.3790801596,100.0,0
45.3440496705,100.0,10.2070936667,83.4953423694,34.406237598,64.5059747308,100.0,77.1653968641,70.3770094441,82.3057672396,48.9533248983,54.5717224595,22.6543919402,27.4571875079,0.0,0.0,4
60.8414576076,58.8685012092,57.8335170493,100.0,0.0,83.8237742133,43.6002783547,41.9084049178,80.4239372834,0.0,7.69579108653,4.43437828028,33.5917759566,43.8524096598,100.0,70.2019613574,8
100.0,83.6595921107,35.0928388469,100.0,2.6275311785,87.558923754,12.0671276668,70.081484155,15.3846153846,52.5531078792,15.3846153846,35.0128166564,1.0322579713,17.5357443574,0.0,0.0,1
31.3705649671,58.8936450702,53.1794291063,100.0,100.0,95.5876578129,78.8250566693,46.09908887,48.1015329495,0.0,92.3748913537,18.9150646478,58.2343559318,54.2619583462,0.0,62.6721739753,8
40.2437268418,99.2143030706,50.9430220388,66.1698562756,79.1631266254,25.5983744335,39.1084282832,0.0,0.0,27.7115678359,8.7487330427,76.759702876,46.3496603494,100.0,100.0,93.671604575,5
0.0,97.2741154951,36.0911806823,100.0,80.1324503311,84.5022378322,68.5671459533,42.2716996839,56.3822253769,0.0,25.2716653494,22.9674956623,49.8033138112,36.325377886,100.0,31.4864695094,7
