@relation vowel
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@data
20.0734,36.5882,53.0475,82.5895,47.2526,71.2934,35.9006,55.271,33.8092,19.4337,0
47.5198,51.9767,18.1336,38.555,26.1869,83.1224,23.3957,65.7691,27.8926,44.5134,2
50.2294,71.4795,25.528,66.836,17.439,61.857,26.3739,48.2602,56.1619,14.7938,3
41.0087,73.1071,45.4193,67.3903,0.1706,51.7212,63.5383,35.3499,68.7411,31.305,4
33.102,71.7605,48.3858,59.2658,2.4914,54.0445,56.6747,32.3376,67.2744,32.7633,5
28.6115,67.7312,72.0445,75.4125,9.3411,41.7452,36.3722,64.4209,73.7771,38.0393,7
22.7146,67.1762,48.2501,50.763,34.8603,69.2216,33.1459,64.5347,54.8469,33.2899,8
28.2307,61.8924,38.0561,73.9666,53.4818,67.0903,34.4032,58.7981,60.9799,20.6321,9
24.6661,37.6594,46.6758,74.125,44.4296,83.0532,34.6139,63.304,34.879,34.8479,1
46.1368,72.4513,23.6685,67.0063,19.2885,54.7515,36.6453,40.2118,63.6674,15.0757,3
29.7059,72.5571,61.2433,63.3548,2.0127,43.6444,58.9599,49.6947,70.6953,38.5797,6
20.55,65.9746,41.3086,49.2634,34.8541,66.3791,44.3891,54.617,70.3232,28.0835,8
19.4842,34.9573,53.7931,82.8086,46.556,72.7505,36.8758,56.3955,39.6403,18.5943,0
23.7978,37.322,42.9589,70.5319,42.777,84.8899,40.751,63.1173,43.3226,30.83,1
50.7422,54.9725,15.4418,41.4312,32.1415,81.4616,21.1171,66.3238,27.0071,40.1504,2
47.824,70.6027,24.5093,67.5809,19.0095,58.5369,29.1808,47.45,60.5206,12.1948,3
43.5893,75.9967,38.6407,61.3645,9.065,60.5593,45.9988,44.0102,63.8766,21.1153,4
35.1776,75.1953,47.0102,54.0646,4.9506,52.1675,64.7675,28.327,66.0288,31.8254,5
28.5268,67.6536,71.5597,71.7051,5.1798,41.2213,39.0295,64.431,73.4013,39.7244,7
26.8757,61.8216,38.3292,73.6656,53.0596,68.1646,33.0855,58.6876,54.8106,30.6337,9
25.6144,36.1935,39.7126,66.5905,40.8532,87.9655,40.7972,65.8698,47.4799,35.3358,1
51.5967,55.4161,13.0129,47.942,33.515,78.3487,24.1563,67.2968,26.523,39.2244,2
31.0826,77.1349,45.2866,50.6448,11.9882,44.1327,70.4904,26.2184,60.4709,40.9595,5
24.8565,69.9072,58.7435,61.8846,4.5635,37.3462,66.1266,49.2176,72.0649,42.8145,6
21.3001,68.4781,72.7275,71.3791,12.9509,27.1836,55.0061,46.596,79.3724,50.3993,7
26.6414,61.4793,33.0427,74.7476,54.9637,63.4381,41.7167,51.9515,64.9693,24.3641,9
19.0503,34.1585,49.9,81.5979,46.9602,73.1541,44.0124,54.5484,44.6653,15.0222,0
25.749,37.0439,36.9712,62.8943,39.8457,87.8483,41.6593,66.4587,46.2331,39.1428,1
45.5127,51.2332,15.5878,49.2448,33.5839,77.3528,22.9395,67.8281,26.3116,41.6483,2
31.1176,71.9717,37.978,61.5419,23.5957,61.6764,40.8544,38.7681,58.3843,26.171,4
29.9819,78.7465,43.6719,47.0529,17.3376,43.8204,69.7528,26.4806,56.8175,45.2833,5
