@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {0,1,2,3,4,5}
@data
46.7651,32.1584,76.888,24.663,83.8799,9.9737,29.834,0.0,0.0,0
49.6412,22.0491,77.6032,31.6598,91.9973,8.9145,27.9479,0.0,0.0,1
51.9133,40.4464,76.8012,33.4978,80.1622,9.2369,27.1238,0.0,0.0,0
19.965,54.7373,37.4284,36.2223,81.7017,0.0,17.7913,0.0,0.0,2
84.7261,28.6361,0.0,21.7792,0.0,1.9135,100.0,0.0,47.6736,3
42.6602,30.8603,62.4353,34.0791,86.381,8.8582,29.7948,3.353,42.5907,3
48.6638,38.5096,62.4771,29.4843,78.6585,8.5833,32.6493,0.0,0.0,0
56.2075,40.9806,86.4021,30.3551,78.0486,8.6439,27.5085,0.0,54.8182,3
49.386,42.7778,78.9174,35.8414,79.925,7.037,25.0494,0.0,0.0,3
40.2394,20.8305,71.002,25.6641,91.5953,9.6087,30.562,0.0,46.3346,3
61.6706,41.7846,83.6881,15.0769,64.6261,2.0472,42.0304,0.0,0.0,0
52.9479,45.4686,76.9156,42.5544,79.3505,9.7211,23.253,0.0,0.0,3
42.1531,65.0093,0.0,50.667,65.2083,0.0,27.394,48.4242,15.474,4
42.9671,39.351,0.0,43.4855,60.5774,7.2899,52.3039,0.0,0.0,5
49.1406,43.049,80.5946,26.8333,79.3941,8.904,25.5114,0.0,21.4055,0
38.5864,61.0039,0.0,49.8986,68.7237,0.0,27.0773,47.673,13.4995,4
48.6342,40.2825,77.9513,35.4946,82.727,8.7477,23.9769,0.0,0.0,3
54.4096,45.1739,79.9254,37.537,78.9358,10.3659,23.7397,0.0,0.0,3
47.0397,35.8887,79.124,31.8344,83.6255,8.8873,26.5414,0.0,21.3651,0
43.8784,30.7055,75.9237,37.7213,89.8047,10.4295,23.6319,0.0,46.5393,0
47.1491,32.5208,79.4348,39.6408,87.933,9.9901,23.6532,0.0,50.5573,0
49.2574,25.1394,59.9112,39.9881,86.1116,10.9377,34.1942,0.0,0.0,3
48.0585,31.5453,76.5352,31.5618,84.7324,9.985,29.1124,0.0,0.0,0
48.9898,36.4697,78.8884,37.3195,85.5724,9.5356,23.4874,0.0,0.0,3
44.063,39.666,73.2935,35.0444,83.2519,6.0711,24.8036,0.0,0.0,3
50.9619,47.4716,77.9866,13.7013,72.0806,2.5005,31.1403,4.598,46.7235,1
44.4821,30.3865,74.9956,26.9825,86.4885,9.178,28.5244,0.0,0.0,0
52.3922,40.5848,81.485,29.9291,81.1083,8.9292,25.27,0.0,0.0,0
48.8886,37.5983,76.8187,29.5053,82.0498,9.3687,27.4638,0.0,0.0,0
42.1327,27.525,75.9326,32.2503,88.9303,9.314,27.5548,0.0,11.6027,0
45.1429,40.6898,78.9959,25.2207,82.3816,9.0285,24.3512,0.0,0.0,0
44.8841,37.2455,78.8361,36.5651,86.7934,10.4374,21.3478,0.0,0.0,3
43.3603,58.8811,0.0,72.7672,61.6454,0.0,35.7804,16.4724,0.0,4
84.2054,75.6316,49.8016,54.5417,41.2888,12.2045,41.4198,0.0,0.0,4
61.1782,50.2339,79.7226,25.0258,64.4427,1.4178,36.4242,0.0,0.0,0
55.5772,44.5862,86.1,31.2192,76.8429,8.0078,25.9859,0.0,0.0,3
61.1407,49.7478,86.0797,29.606,72.4075,8.5206,26.7207,0.0,62.8995,3
51.1192,46.8582,79.7754,24.4695,73.0343,2.1886,29.9932,0.0,0.0,0
48.4019,41.453,76.0139,27.4514,78.8287,8.7528,28.2622,0.0,0.0,0
62.947,59.4943,84.8993,5.4587,55.4525,1.7343,38.0417,0.0,0.0,0
55.9207,40.8891,73.6888,29.7096,74.3897,9.4188,33.7662,0.0,21.5108,0
69.9235,60.673,84.5289,18.8921,57.5416,3.6486,34.6401,0.0,73.1177,1
51.6975,61.9801,49.414,39.7632,60.3941,0.0,34.5926,0.0,0.0,2
53.4462,44.9411,84.5858,29.0346,77.5689,8.9302,25.1876,0.0,27.3233,3
47.8837,70.1692,17.1415,43.1566,49.8949,0.0,40.4881,0.0,0.0,2
56.5682,41.8627,86.407,33.663,78.329,8.6444,26.3328,0.0,19.5791,3
61.7952,43.4343,79.439,15.9704,62.6812,1.8889,43.3581,0.0,5.8827,0
53.4124,47.0383,78.9661,35.3937,78.4168,10.0424,23.0374,0.0,0.0,3
45.7262,28.0289,77.2681,33.8674,88.2034,8.876,27.7051,0.0,0.0,0
45.71,36.472,74.6929,28.8354,82.6428,8.1038,28.1258,0.0,0.0,1
66.0558,62.2391,86.9643,16.394,53.1825,0.0,37.5995,0.0,0.0,1
50.466,11.1252,41.3338,37.8119,76.4417,7.3305,53.6794,0.0,0.0,5
62.8956,51.4163,87.5777,37.8386,71.3262,8.5365,25.8581,0.0,29.5392,3
57.363,30.2251,0.0,11.3141,30.1706,0.9378,80.8936,0.0,0.0,3
46.8648,35.4955,77.7885,27.3548,83.2355,10.1324,27.6955,0.0,0.0,0
55.6686,49.9898,22.3082,32.0344,53.6066,5.1706,51.7095,0.0,0.0,3
48.0784,31.3926,75.4423,26.7921,84.501,9.6739,29.8404,0.0,58.3109,0
58.7968,39.7432,79.3055,18.3327,68.737,3.6144,40.0262,0.0,31.3219,0
47.9169,49.4117,52.9473,26.7517,66.0368,0.0,38.8416,0.0,0.0,2
61.0833,46.4432,83.0068,18.384,65.0862,2.834,38.2855,0.0,13.7293,0
61.3203,55.4432,29.9986,40.4192,53.9411,6.1478,47.0401,0.0,35.3466,3
55.2421,39.1343,87.8439,27.0053,79.4278,9.418,27.3229,0.0,0.0,3
49.4218,51.7355,79.2897,31.9192,76.3403,7.4997,21.5563,0.0,0.0,0
52.9048,42.3905,80.4669,37.1667,80.9473,10.1933,23.6288,0.0,56.6528,3
81.8648,91.3613,41.3098,31.4006,39.3862,4.9642,30.5305,52.7682,0.0,4
41.0524,67.7321,0.0,50.3249,64.1321,0.0,26.1706,48.3871,0.0,4
80.3255,43.5965,0.0,84.8905,70.2087,100.0,15.6301,0.0,0.0,5
33.6627,26.7673,0.0,39.822,68.3296,5.8456,53.3381,0.0,0.0,5
35.4991,26.9955,60.0091,15.7679,85.3734,5.3984,34.8136,0.0,38.4278,3
36.596,67.3321,0.0,58.3911,62.6929,0.0,28.67,20.3168,0.0,4
58.4279,44.978,73.8856,28.1966,74.1158,9.4157,30.9291,0.0,0.0,4
58.4236,47.268,46.3087,41.4801,68.4636,8.3307,37.7764,8.3242,33.2868,3
73.1809,64.2906,73.2886,58.9849,76.0665,23.2841,4.2304,50.988,0.0,4
37.6755,24.5856,59.0578,29.4215,89.386,8.6573,31.7929,0.0,46.2197,0
46.2661,35.7013,69.8882,27.9564,81.9429,9.0426,30.2281,0.0,46.6117,3
42.5709,33.173,75.1681,32.9053,88.8088,10.7269,23.1787,0.0,46.4791,0
39.6759,33.365,7.188,35.9022,66.1453,2.0087,51.4747,0.0,53.8961,5
44.2326,32.9275,78.0518,29.0579,86.2844,8.3987,26.1751,0.0,32.9374,0
17.3785,12.446,0.0,25.8472,100.0,41.0068,29.2305,0.0,0.0,4
47.7104,55.9034,0.0,77.2746,65.1528,1.2492,33.6868,32.4647,0.0,4
64.4954,50.0569,100.0,24.5202,66.4679,0.948,30.7428,0.0,0.0,0
43.5781,28.4788,78.6555,30.2206,88.2878,9.0147,27.2006,0.0,0.0,0
44.8412,36.0265,78.1727,37.1581,87.1814,11.2157,21.9734,0.0,0.0,3
42.4059,31.47,77.0858,37.0344,90.6978,10.2533,21.7816,0.0,0.0,3
40.1707,57.313,0.0,51.0176,72.0996,0.0,26.2801,49.7445,0.0,4
54.93,44.1723,0.0,38.5346,46.2426,5.0043,61.4514,0.0,0.0,5
43.3535,37.725,79.0813,22.4892,84.1482,8.8579,24.8552,0.0,0.0,0
46.3143,44.0154,82.1482,26.1477,80.451,9.1932,23.1632,0.0,0.0,0
47.8391,34.2157,79.6437,38.1419,86.5613,9.5205,24.0035,0.0,0.0,3
64.0769,51.3691,85.4306,13.0172,59.7617,2.683,39.6799,0.0,0.0,0
47.9382,37.862,77.5102,37.5849,84.7136,10.6221,23.5251,0.0,17.5132,3
45.8075,30.0882,80.5581,25.8272,85.3411,9.4986,29.1415,0.0,0.0,0
62.5631,54.3175,78.5844,31.1485,66.3482,8.0541,30.9812,3.4073,0.0,0
31.7795,30.5727,0.0,45.1319,78.4211,14.926,41.2813,0.0,0.0,5
60.1346,51.6086,50.5909,34.3287,62.5343,7.713,40.4462,0.0,33.3345,3
58.4472,70.8856,81.5839,43.7554,63.4006,2.5232,17.9335,0.0,23.5737,3
53.8298,44.6219,87.9743,26.6686,77.7387,9.0947,24.7083,0.0,0.0,3
67.378,50.907,0.0,32.3405,25.417,2.9994,73.4364,0.0,19.6653,3
49.9642,42.0955,84.8091,28.6389,80.4943,8.1259,24.1846,0.0,0.0,3
46.7595,32.5631,78.447,31.5272,84.5452,9.6647,28.235,0.0,0.0,0
32.9971,70.0944,0.0,57.6312,63.6026,0.0,25.1775,19.0554,0.0,4
50.9594,31.7718,40.7607,46.8763,75.3976,9.378,41.9824,0.0,0.0,5
56.8988,68.299,83.0332,0.0,54.2078,0.4712,32.5464,0.0,0.0,0
41.8806,3.328,0.0,14.0033,46.2815,0.0,81.6973,0.0,0.0,3
64.3242,47.6398,85.9157,17.8578,64.1152,3.6316,37.8976,0.0,21.6364,0
36.9306,65.7244,0.0,61.6709,63.3247,0.0,29.1479,19.4149,17.3398,4
43.9325,0.0,0.0,13.4433,44.2051,0.0,84.3725,0.0,0.0,3
62.947,59.4943,84.8993,5.4587,55.4525,1.7343,38.0417,0.0,0.0,0
43.1938,32.379,76.6652,25.1605,85.7546,8.7017,27.631,0.0,0.0,0
53.694,34.4995,81.0984,28.4567,81.7382,9.7191,29.4851,0.0,68.3473,3
48.3303,43.3916,78.1714,28.625,80.687,10.6222,23.9768,0.0,0.0,3
39.6374,69.077,0.0,65.6934,59.6565,0.7752,29.9624,16.1166,0.0,4
49.7393,35.5233,79.5818,28.9658,82.1513,8.7575,28.5747,0.0,0.0,3
69.5235,56.3455,82.4639,12.7539,55.5585,0.3162,40.57,0.0,19.6956,0
48.7145,60.1029,0.0,45.6019,79.7541,22.0062,9.2204,88.1644,0.0,4
58.9695,56.1443,79.4398,32.5246,68.8785,8.8152,26.3584,0.0,0.0,0
42.4035,50.2912,38.9965,44.4816,75.1485,0.0,28.7214,23.1676,0.0,4
69.2449,63.5301,86.0515,18.2721,55.101,2.3784,34.6901,0.0,0.0,0
42.6506,0.6813,37.3387,37.4933,81.6594,8.9842,54.8543,0.0,0.0,5
33.3872,59.3675,0.0,7.7576,49.0887,0.0,50.5591,0.0,0.0,2
50.6957,43.7101,77.0133,36.7856,80.2942,10.4882,23.9511,0.0,19.5006,3
60.8561,47.3263,74.7427,40.4715,71.4855,8.9948,31.1933,0.0,17.6921,1
46.4218,59.6442,0.0,20.9942,44.1934,1.5535,54.2609,0.0,15.482,3
38.4776,55.2856,0.0,52.8412,72.0315,0.0,27.9496,50.6952,0.0,4
49.8834,32.6843,79.7762,29.8503,83.2547,9.2237,29.4522,0.0,0.0,0
47.9018,43.4006,63.1061,26.7814,75.563,8.579,32.2488,0.0,0.0,0
49.9737,40.7549,78.7149,32.5618,79.6949,8.7592,27.144,0.0,19.4848,1
51.6543,42.9553,0.0,33.1199,44.4779,5.1567,63.7122,0.0,0.0,5
53.0889,54.1988,52.762,38.0025,63.3507,0.0,37.4583,0.0,0.0,2
39.6393,58.4035,0.0,70.1805,65.5577,0.6204,32.2428,19.4716,0.0,4
45.0524,55.0247,0.0,53.4201,52.7567,0.0,48.5953,0.0,0.0,2
55.9284,37.8925,80.1516,23.1243,75.8191,10.0524,33.7225,0.0,29.3496,3
43.5323,39.7249,75.6698,33.8327,85.5261,9.4912,21.5319,0.0,0.0,3
47.5449,34.9179,77.8877,39.6366,86.8234,9.9892,23.2863,0.0,40.8312,3
50.7912,39.7575,74.2619,26.5599,78.1846,8.9104,30.6207,0.0,31.1576,0
59.1708,47.5289,75.7518,37.0902,71.6276,9.1402,30.9022,0.0,0.0,1
47.7049,33.4051,76.522,27.9758,84.562,9.5153,28.018,2.7537,42.7501,0
47.9046,42.6726,77.0035,25.6084,79.111,7.8037,26.8879,0.0,0.0,0
35.684,54.3001,0.0,73.6909,69.166,0.6179,31.5468,12.119,17.3179,4
44.0253,32.0077,77.5922,27.8584,86.9654,9.0184,26.2444,0.0,0.0,0
49.5555,43.8735,74.9682,27.7775,79.1251,9.2286,26.0617,0.0,0.0,1
51.5273,34.6053,77.7602,54.8135,86.3624,10.8131,23.0353,0.0,0.0,3
44.2959,29.7568,63.1711,42.1653,88.4864,11.3589,27.6465,0.0,0.0,3
