@relation glass
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute class {0,1,2,3,4,5}
@data
46.7651,32.1584,76.888,24.663,83.8799,9.9737,29.834,0.0,0.0,0
49.6412,22.0491,77.6032,31.6598,91.9973,8.9145,27.9479,0.0,0.0,1
51.9133,40.4464,76.8012,33.4978,80.1622,9.2369,27.1238,0.0,0.0,0
19.965,54.7373,37.4284,36.2223,81.7017,0.0,17.7913,0.0,0.0,2
44.5962,46.3718,80.0347,10.6225,72.7184,0.9333,31.1253,0.0,0.0,1
48.6638,38.5096,62.4771,29.4843,78.6585,8.5833,32.6493,0.0,0.0,0
36.2655,53.5267,0.0,70.5246,69.5953,1.237,31.8986,18.5007,9.631,4
56.2075,40.9806,86.4021,30.3551,78.0486,8.6439,27.5085,0.0,54.8182,3
49.386,42.7778,78.9174,35.8414,79.925,7.037,25.0494,0.0,0.0,3
40.2394,20.8305,71.002,25.6641,91.5953,9.6087,30.562,0.0,46.3346,3
53.5015,39.7489,76.3113,44.094,80.4271,9.4147,26.8431,0.0,33.2296,1
52.9479,45.4686,76.9156,42.5544,79.3505,9.7211,23.253,0.0,0.0,3
43.0381,30.2846,72.988,35.5875,89.5808,10.4176,24.8962,0.0,0.0,3
58.5827,38.4837,80.8408,17.4263,69.1666,2.9852,40.2815,0.0,33.2732,0
49.1406,43.049,80.5946,26.8333,79.3941,8.904,25.5114,0.0,21.4055,0
59.9249,35.4126,35.723,56.598,75.3377,11.9625,39.0796,7.4096,100.0,5
41.9383,39.2626,76.4496,34.967,84.6275,5.905,22.9676,0.0,0.0,3
48.7654,33.3677,77.5696,48.082,87.8211,10.7866,22.8585,0.0,0.0,3
49.9565,42.3993,77.8626,31.3808,79.5349,8.7625,26.179,0.0,0.0,1
45.1995,33.3998,78.1576,40.1271,88.2554,10.1233,22.7693,0.0,0.0,3
58.3325,43.7853,74.1143,37.6413,72.9836,8.8152,32.6315,0.0,0.0,1
0.0,100.0,0.0,1.0405,53.1241,0.0,8.5032,0.0,0.0,2
54.4096,45.1739,79.9254,37.537,78.9358,10.3659,23.7397,0.0,0.0,3
47.0397,35.8887,79.124,31.8344,83.6255,8.8873,26.5414,0.0,21.3651,0
47.1491,32.5208,79.4348,39.6408,87.933,9.9901,23.6532,0.0,50.5573,0
46.7565,33.382,77.1736,34.2347,86.7527,10.6062,25.0372,1.8356,48.5746,3
53.5383,59.436,68.4662,53.8022,75.2942,17.2901,15.1727,0.0,0.0,3
48.0585,31.5453,76.5352,31.5618,84.7324,9.985,29.1124,0.0,0.0,0
48.9898,36.4697,78.8884,37.3195,85.5724,9.5356,23.4874,0.0,0.0,3
44.063,39.666,73.2935,35.0444,83.2519,6.0711,24.8036,0.0,0.0,3
50.9619,47.4716,77.9866,13.7013,72.0806,2.5005,31.1403,4.598,46.7235,1
44.4821,30.3865,74.9956,26.9825,86.4885,9.178,28.5244,0.0,0.0,0
91.9403,63.4166,61.3696,100.0,71.8643,27.2907,5.9723,70.0975,0.0,5
42.1327,27.525,75.9326,32.2503,88.9303,9.314,27.5548,0.0,11.6027,0
49.5895,39.7126,79.915,23.2416,80.9315,8.9019,26.7564,2.7569,33.0733,3
45.1429,40.6898,78.9959,25.2207,82.3816,9.0285,24.3512,0.0,0.0,0
50.5243,36.9638,78.0584,41.8361,82.0421,8.4469,27.1488,0.0,13.6402,0
61.1782,50.2339,79.7226,25.0258,64.4427,1.4178,36.4242,0.0,0.0,0
48.3295,47.3461,80.5282,24.4166,73.9768,1.7169,28.4247,0.0,0.0,1
55.5772,44.5862,86.1,31.2192,76.8429,8.0078,25.9859,0.0,0.0,3
51.1192,46.8582,79.7754,24.4695,73.0343,2.1886,29.9932,0.0,0.0,0
62.947,59.4943,84.8993,5.4587,55.4525,1.7343,38.0417,0.0,0.0,0
64.5353,51.1184,82.7346,6.6753,57.5147,1.42,42.5675,0.0,31.4464,0
38.8054,49.4373,0.0,66.5525,69.7882,2.1696,35.1218,24.6211,1.9305,4
55.9207,40.8891,73.6888,29.7096,74.3897,9.4188,33.7662,0.0,21.5108,0
100.0,3.7905,0.0,56.2778,48.2497,9.3874,75.2231,100.0,56.4538,3
57.1032,38.1863,80.7348,17.3921,69.5175,2.9813,40.1643,0.0,33.2295,0
53.4462,44.9411,84.5858,29.0346,77.5689,8.9302,25.1876,0.0,27.3233,3
56.5682,41.8627,86.407,33.663,78.329,8.6444,26.3328,0.0,19.5791,3
61.7952,43.4343,79.439,15.9704,62.6812,1.8889,43.3581,0.0,5.8827,0
45.7262,28.0289,77.2681,33.8674,88.2034,8.876,27.7051,0.0,0.0,0
43.4596,35.7954,76.2937,24.6913,84.6931,9.6703,26.1178,0.0,60.2321,0
46.441,33.5779,76.4627,30.9276,85.4649,8.7286,26.7879,0.0,0.0,0
66.0558,62.2391,86.9643,16.394,53.1825,0.0,37.5995,0.0,0.0,1
50.466,11.1252,41.3338,37.8119,76.4417,7.3305,53.6794,0.0,0.0,5
62.8956,51.4163,87.5777,37.8386,71.3262,8.5365,25.8581,0.0,29.5392,3
57.363,30.2251,0.0,11.3141,30.1706,0.9378,80.8936,0.0,0.0,3
50.7799,33.5328,78.289,35.8601,84.0376,8.448,27.8815,0.0,37.0283,0
46.8648,35.4955,77.7885,27.3548,83.2355,10.1324,27.6955,0.0,0.0,0
48.0784,31.3926,75.4423,26.7921,84.501,9.6739,29.8404,0.0,58.3109,0
58.7968,39.7432,79.3055,18.3327,68.737,3.6144,40.0262,0.0,31.3219,0
47.9169,49.4117,52.9473,26.7517,66.0368,0.0,38.8416,0.0,0.0,2
30.6407,64.4273,0.0,62.4883,67.5847,0.0,25.4602,16.9013,0.0,4
61.0833,46.4432,83.0068,18.384,65.0862,2.834,38.2855,0.0,13.7293,0
42.0471,68.397,0.0,44.7197,62.2978,0.0,28.0975,47.1974,0.0,4
61.3203,55.4432,29.9986,40.4192,53.9411,6.1478,47.0401,0.0,35.3466,3
45.4924,34.076,75.5773,34.5002,86.3945,6.8576,25.3412,0.0,0.0,3
55.2421,39.1343,87.8439,27.0053,79.4278,9.418,27.3229,0.0,0.0,3
52.9048,42.3905,80.4669,37.1667,80.9473,10.1933,23.6288,0.0,56.6528,3
41.0524,67.7321,0.0,50.3249,64.1321,0.0,26.1706,48.3871,0.0,4
59.2466,48.226,74.3642,28.3248,70.7351,9.2909,31.9346,0.0,0.0,0
33.6627,26.7673,0.0,39.822,68.3296,5.8456,53.3381,0.0,0.0,5
35.4991,26.9955,60.0091,15.7679,85.3734,5.3984,34.8136,0.0,38.4278,3
36.596,67.3321,0.0,58.3911,62.6929,0.0,28.67,20.3168,0.0,4
57.6529,53.4361,82.6755,26.7661,66.0913,0.9434,31.6317,0.0,0.0,0
51.8733,34.5242,79.0568,30.5286,81.1669,9.5559,30.4279,0.0,0.0,1
58.4279,44.978,73.8856,28.1966,74.1158,9.4157,30.9291,0.0,0.0,4
58.4236,47.268,46.3087,41.4801,68.4636,8.3307,37.7764,8.3242,33.2868,3
73.1809,64.2906,73.2886,58.9849,76.0665,23.2841,4.2304,50.988,0.0,4
21.4517,42.7859,0.0,7.5956,64.9373,0.0,47.5558,0.0,0.0,3
37.6755,24.5856,59.0578,29.4215,89.386,8.6573,31.7929,0.0,46.2197,0
46.2661,35.7013,69.8882,27.9564,81.9429,9.0426,30.2281,0.0,46.6117,3
42.5709,33.173,75.1681,32.9053,88.8088,10.7269,23.1787,0.0,46.4791,0
72.7527,54.6425,64.9264,26.82,48.8391,1.2706,49.8732,0.0,0.0,3
81.9126,55.5552,70.9424,11.4518,37.7592,1.2781,58.304,0.0,0.0,3
39.6759,33.365,7.188,35.9022,66.1453,2.0087,51.4747,0.0,53.8961,5
44.2326,32.9275,78.0518,29.0579,86.2844,8.3987,26.1751,0.0,32.9374,0
17.3785,12.446,0.0,25.8472,100.0,41.0068,29.2305,0.0,0.0,4
47.7104,55.9034,0.0,77.2746,65.1528,1.2492,33.6868,32.4647,0.0,4
43.5781,28.4788,78.6555,30.2206,88.2878,9.0147,27.2006,0.0,0.0,0
42.4059,31.47,77.0858,37.0344,90.6978,10.2533,21.7816,0.0,0.0,3
40.1707,57.313,0.0,51.0176,72.0996,0.0,26.2801,49.7445,0.0,4
54.93,44.1723,0.0,38.5346,46.2426,5.0043,61.4514,0.0,0.0,5
46.3143,44.0154,82.1482,26.1477,80.451,9.1932,23.1632,0.0,0.0,0
62.5631,54.3175,78.5844,31.1485,66.3482,8.0541,30.9812,3.4073,0.0,0
64.788,53.2862,79.8184,31.209,67.6356,1.898,30.0978,21.4057,0.0,0
47.7715,42.0899,78.5803,38.1638,82.7727,9.5249,22.0537,0.0,0.0,3
54.7743,36.0531,80.9376,38.0828,81.328,9.0988,28.3657,0.0,23.4508,3
58.4472,70.8856,81.5839,43.7554,63.4006,2.5232,17.9335,0.0,23.5737,3
47.0606,48.7647,70.6242,45.4735,91.8759,27.5552,0.0,36.5436,0.0,4
67.378,50.907,0.0,32.3405,25.417,2.9994,73.4364,0.0,19.6653,3
49.9642,42.0955,84.8091,28.6389,80.4943,8.1259,24.1846,0.0,0.0,3
50.0823,43.7408,74.7607,29.5786,76.5895,8.1351,29.0564,0.0,0.0,1
46.7595,32.5631,78.447,31.5272,84.5452,9.6647,28.235,0.0,0.0,0
41.8806,3.328,0.0,14.0033,46.2815,0.0,81.6973,0.0,0.0,3
36.9306,65.7244,0.0,61.6709,63.3247,0.0,29.1479,19.4149,17.3398,4
77.0829,42.5798,0.0,84.0095,71.4868,99.7147,15.1672,0.0,0.0,5
43.9325,0.0,0.0,13.4433,44.2051,0.0,84.3725,0.0,0.0,3
62.947,59.4943,84.8993,5.4587,55.4525,1.7343,38.0417,0.0,0.0,0
43.1938,32.379,76.6652,25.1605,85.7546,8.7017,27.631,0.0,0.0,0
48.3303,43.3916,78.1714,28.625,80.687,10.6222,23.9768,0.0,0.0,3
39.6374,69.077,0.0,65.6934,59.6565,0.7752,29.9624,16.1166,0.0,4
49.7393,35.5233,79.5818,28.9658,82.1513,8.7575,28.5747,0.0,0.0,3
69.5235,56.3455,82.4639,12.7539,55.5585,0.3162,40.57,0.0,19.6956,0
42.4035,50.2912,38.9965,44.4816,75.1485,0.0,28.7214,23.1676,0.0,4
69.2449,63.5301,86.0515,18.2721,55.101,2.3784,34.6901,0.0,0.0,0
48.5194,33.8403,76.5531,29.781,85.2132,9.3631,26.8776,0.0,0.0,0
42.6506,0.6813,37.3387,37.4933,81.6594,8.9842,54.8543,0.0,0.0,5
33.3872,59.3675,0.0,7.7576,49.0887,0.0,50.5591,0.0,0.0,2
47.9648,36.4498,77.0594,35.4882,85.4046,9.3712,24.1468,0.0,0.0,3
50.6957,43.7101,77.0133,36.7856,80.2942,10.4882,23.9511,0.0,19.5006,3
46.4218,59.6442,0.0,20.9942,44.1934,1.5535,54.2609,0.0,15.482,3
38.4776,55.2856,0.0,52.8412,72.0315,0.0,27.9496,50.6952,0.0,4
47.9018,43.4006,63.1061,26.7814,75.563,8.579,32.2488,0.0,0.0,0
51.6543,42.9553,0.0,33.1199,44.4779,5.1567,63.7122,0.0,0.0,5
46.2576,39.3155,61.7081,29.7148,78.7443,7.945,32.0552,0.0,17.4657,0
53.0889,54.1988,52.762,38.0025,63.3507,0.0,37.4583,0.0,0.0,2
45.0524,55.0247,0.0,53.4201,52.7567,0.0,48.5953,0.0,0.0,2
55.9284,37.8925,80.1516,23.1243,75.8191,10.0524,33.7225,0.0,29.3496,3
43.5323,39.7249,75.6698,33.8327,85.5261,9.4912,21.5319,0.0,0.0,3
44.2821,27.7591,76.3555,46.9428,91.3724,9.8059,23.5352,0.0,17.4506,3
47.5449,34.9179,77.8877,39.6366,86.8234,9.9892,23.2863,0.0,40.8312,3
52.7227,42.8473,78.2348,39.5523,80.2738,10.6609,24.3332,0.0,0.0,3
50.7912,39.7575,74.2619,26.5599,78.1846,8.9104,30.6207,0.0,31.1576,0
57.3586,44.0639,76.0317,34.2854,76.0079,8.0197,29.004,0.0,0.0,3
47.9046,42.6726,77.0035,25.6084,79.111,7.8037,26.8879,0.0,0.0,0
35.684,54.3001,0.0,73.6909,69.166,0.6179,31.5468,12.119,17.3179,4
45.6319,44.9434,77.9971,37.184,81.8564,6.0786,20.9334,0.0,0.0,0
44.0253,32.0077,77.5922,27.8584,86.9654,9.0184,26.2444,0.0,0.0,0
49.5555,43.8735,74.9682,27.7775,79.1251,9.2286,26.0617,0.0,0.0,1
51.5273,34.6053,77.7602,54.8135,86.3624,10.8131,23.0353,0.0,0.0,3
45.9787,51.7479,77.3646,28.5545,76.1141,5.7688,22.3982,0.0,27.1916,3
48.5919,54.8648,48.1699,40.815,65.6716,0.0,34.8888,0.0,0.0,2
