@relation pendigits16
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute class {0,1,2,3,4,5,6,7,8,9}
@data
46.9770005467,100.0,27.0463047978,81.2819248999,57.824585243,37.1699750742,26.1600206328,0.0,0.0,23.4127342336,56.5462858513,53.3162855079,100.0,90.1007510555,40.243921251,98.2794908532,8
0.0,88.7155628067,27.5891166072,100.0,42.1130277668,75.800387651,29.6084638253,44.9351436401,15.0966269787,15.0846232319,37.6990591504,0.0,68.9886128026,1.90724064072,100.0,5.74175991484,2
0.0,100.0,7.07173096138,91.8845937356,4.71448730759,68.6851162444,18.9418699205,45.742630007,86.3797117717,34.5192751578,100.0,45.6064909527,75.3982793325,23.1129927102,66.0028223062,0.0,4
0.0,67.1232876712,48.2426730578,82.6872281753,100.0,100.0,81.8487832513,80.2208776297,59.6661838543,60.3269626723,39.8628462181,40.3492845746,32.0968015259,20.0536021085,45.8525736085,0.0,1
100.0,100.0,88.0607501959,99.2925444003,50.391391695,74.4309127596,18.0814911356,47.1957918856,0.0,16.2109366895,38.3700559252,0.0,74.260083718,16.1827212045,19.6883742411,20.0,6
0.0,100.0,2.88889021151,71.779430849,26.5378771434,34.7803057412,85.1249508707,35.6813692632,100.0,70.8803727057,73.8420762399,96.9496244599,65.2417935173,48.8468307055,65.5708677553,0.0,4
0.0,38.6967075694,2.38974882093,62.1578789506,10.8492795489,5.56208619919,63.6827358127,0.0,100.0,43.5703500443,89.7481578229,99.2807643152,35.8100370374,100.0,1.5661376504e-14,56.855584069,0
13.2477037148,89.0655515012,12.0341828703,50.3815662986,71.6134139373,37.9635930009,56.2415947436,0.0,4.18378249566,16.5405550484,0.0,60.8762064046,32.3997111027,93.9485880966,100.0,100.0,5
56.6457599541,100.0,22.0591597927,72.0484189964,0.0,31.6705908949,24.6160882437,0.0,74.7707811546,12.8382105571,100.0,50.5111278651,74.9267302741,87.5787862402,25.8527001683,85.4304635762,0
73.0015844872,86.9525722962,30.432101107,100.0,0.0,69.0524341209,61.8451941897,64.3049621279,99.174603611,79.5898823452,100.0,37.5276394206,83.6703897898,0.0,17.7474330036,0.832229647111,9
47.3058052476,95.2986596407,63.370440877,65.1844425837,87.8958770741,27.8610127995,23.2432551527,0.0,23.4667824095,33.4070940266,80.3745920014,67.0018613866,100.0,100.0,0.0,84.870747334,8
91.037207089,73.2598382909,54.7004795331,100.0,0.0,86.4201938535,22.9629126438,58.6421331652,81.4008867162,67.0121525563,100.0,39.0500846115,79.8831837075,4.41582915573,20.3985562205,0.0,9
